Name,Day,Time,Date,lc,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
180855,30-Apr-19,1:08:48,2019-04-30 01:08:48,G,4,,49,19,0,8,-62.5258,-60.4092,08:48.4,FastGPS,-62.5258,-60.4092,,,14.1,0.4,,,,15,15,15994,,,,18,23102,,,,30,5938,,,,11,30339,,,,17,28585,,,,28,9599,,,,1,29230,,,,13,27506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,2:09:30,2019-04-30 02:09:30,G,4,,50,,0,9,-62.5239,-60.3432,09:28.9,FastGPS,-62.5239,-60.3432,,,14.4,-1.1,,,,15,17,9885,,,,24,13021,,,,15,26982,,,,28,25081,,,,18,6549,,,,10,14793,,,,11,14833,,,,1,2118,,,,19,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,3:10:13,2019-04-30 03:10:13,G,6,,51,19,0,7,-62.5103,-60.2899,10:11.8,FastGPS,-62.5103,-60.2899,,,8.3,-1.1,,,,15,17,9555,,,,28,14293,,,,19,27298,,,,15,27170,,,,24,5404,,,,13,14884,,,,1,7616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,4:26:01,2019-04-30 04:26:01,G,4,,52,20,0,7,-62.4789,-60.2317,25:59.9,FastGPS,-62.4789,-60.2317,,,10.6,-1.1,,,,15,17,15969,,,,6,8605,,,,32,22344,,,,19,1046,,,,22,8229,,,,24,21985,,,,2,2177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,5:26:02,2019-04-30 05:26:02,G,6,,53,,0,9,-62.4567,-60.1789,26:01.3,FastGPS,-62.4567,-60.1789,,,13,-0.6,,,,15,6,18787,,,,2,13722,,,,19,21948,,,,12,3171,,,,24,19580,,,,25,17687,,,,3,29195,,,,14,29485,,,,17,30735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,6:26:25,2019-04-30 06:26:25,G,10,,54,20,0,7,-62.4335,-60.1212,26:25.3,FastGPS,-62.4335,-60.1212,,,6.8,0.3,,,,15,12,10850,,,,6,31050,,,,29,8752,,,,31,24033,,,,19,21831,,,,2,7852,,,,25,14946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,7:27:19,2019-04-30 07:27:19,G,6,,55,20,0,5,-62.4057,-60.0799,27:18.8,FastGPS,-62.4057,-60.0799,,,7.5,-0.2,,,,15,12,22270,,,,5,27438,,,,2,19838,,,,29,8980,,,,25,27626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,8:27:01,2019-04-30 08:27:01,G,8,,56,20,0,7,-62.3858,-60.031,27:00.3,FastGPS,-62.3858,-60.031,,1,6.3,-0.6,,,,15,5,816,,,,2,8329,,,,25,5580,,,,4,21536,,,,29,5245,,,,26,28341,,,,9,6322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,9:46:19,2019-04-30 09:46:19,G,6,,57,21,0,5,-62.3738,-59.9643,46:18.8,FastGPS,-62.3738,-59.9643,,,7,-0.2,,,,15,5,23790,,,,16,28435,,,,29,21249,,,,26,21946,,,,21,4585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,10:46:40,2019-04-30 10:46:40,G,10,,58,21,0,8,-62.3764,-59.9046,46:38.8,FastGPS,-62.3764,-59.9046,,,7.5,-1.2,,,,15,15,27569,,,,13,26091,,,,7,25910,,,,29,4650,,,,5,16095,,,,27,24155,,,,20,21862,,,,30,11729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,12:01:43,2019-04-30 12:01:43,G,6,,59,22,0,6,-62.3819,-59.85,01:42.3,FastGPS,-62.3819,-59.85,,,9.1,-0.7,,,,15,30,16049,,,,15,432,,,,13,12467,,,,8,1542,,,,10,19275,,,,27,4412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,13:04:22,2019-04-30 13:04:22,G,2,,60,22,0,7,-62.381,-59.8003,04:21.8,FastGPS,-62.381,-59.8003,,,12.8,-0.2,,,,15,15,22009,,,,10,31703,,,,24,21082,,,,21,8667,,,,20,28162,,,,28,20517,,,,32,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,14:34:48,2019-04-30 14:34:48,G,10,,61,24,0,8,-62.3818,-59.7636,34:47.3,FastGPS,-62.3818,-59.7636,,,12.1,-0.7,,,,15,32,13071,,,,22,14361,,,,14,6195,,,,10,24420,,,,8,10219,,,,3,27594,,,,18,20165,,,,1,3874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,15:36:09,2019-04-30 15:36:09,G,4,,62,24,0,8,-62.382,-59.7625,36:09.3,FastGPS,-62.382,-59.7625,,,7.4,0.4,,,,15,32,12194,,,,1,23371,,,,22,13244,,,,3,6228,,,,11,10773,,,,18,26028,,,,14,26923,,,,17,13994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,16:51:00,2019-04-30 16:51:00,G,4,,63,,0,9,-62.3771,-59.7599,50:59.8,FastGPS,-62.3771,-59.7599,,,7.4,-0.2,,,,15,31,13307,,,,18,9869,,,,23,644,,,,14,17882,,,,1,28577,,,,32,22381,,,,17,4543,,,,11,3663,,,,22,18211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,17:51:27,2019-04-30 17:51:27,G,4,,64,25,0,7,-62.3728,-59.7447,51:25.8,FastGPS,-62.3728,-59.7447,,,16.8,-1.2,,,,15,31,24466,,,,19,24137,,,,6,9805,,,,17,13491,,,,14,16962,,,,3,29472,,,,9,9548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,19:07:41,2019-04-30 19:07:41,G,2,,65,,0,9,-62.3716,-59.7106,07:40.3,FastGPS,-62.3716,-59.7106,,1,12.4,-0.7,,,,15,4,7268,,,,9,30263,,,,3,20449,,,,22,17271,,,,6,716,,,,23,11673,,,,31,4182,,,,26,10824,,,,16,3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,30-Apr-19,22:31:46,2019-04-30 22:31:46,G,2,,68,,0,9,-62.3402,-59.7147,31:46.3,FastGPS,-62.3402,-59.7147,,1,8.6,0.3,,,,15,8,19571,,,,7,23227,,,,9,21807,,,,27,13589,,,,4,29387,,,,16,4219,,,,30,31097,,,,5,12668,,,,21,18625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,0:07:48,2019-05-01 00:07:48,G,6,,69,29,0,8,-62.3284,-59.6819,07:46.8,FastGPS,-62.3284,-59.6819,,1,12.2,-1.2,,,,15,7,1837,,,,8,21346,,,,27,17724,,,,30,25671,,,,15,30487,,,,5,29515,,,,4,11259,,,,28,18270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,1:09:23,2019-05-01 01:09:23,G,4,,70,,0,9,-62.3226,-59.6655,09:22.3,FastGPS,-62.3226,-59.6655,,,10,-0.7,,,,15,17,11831,,,,30,12758,,,,11,27127,,,,18,23666,,,,8,4806,,,,28,32069,,,,20,12941,,,,15,7861,,,,19,22465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,2:41:17,2019-05-01 02:41:17,G,4,,71,31,0,7,-62.308,-59.6444,41:15.8,FastGPS,-62.308,-59.6444,,,4.4,-1.2,,,,15,17,8858,,,,15,23318,,,,19,15641,,,,12,22181,,,,13,12102,,,,24,31792,,,,28,7607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,3:49:40,2019-05-01 03:49:40,G,6,,72,31,0,5,-62.3037,-59.6249,49:38.8,FastGPS,-62.3037,-59.6249,,,5.7,-1.2,,,,15,12,8844,,,,19,21977,,,,17,8995,,,,32,14188,,,,6,5713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,4:51:29,2019-05-01 04:51:29,G,2,,73,31,0,8,-62.3062,-59.5877,51:27.8,FastGPS,-62.3062,-59.5877,,,6.4,-1.2,,,,15,17,20957,,,,3,7412,,,,14,25815,,,,19,30108,,,,22,20559,,,,32,20665,,,,25,19830,,,,12,25040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,5:51:38,2019-05-01 05:51:38,G,8,,74,31,0,5,-62.3062,-59.5937,51:37.3,FastGPS,-62.3062,-59.5937,,,3.8,-0.7,,,,15,29,8934,,,,31,4793,,,,32,31818,,,,14,23627,,,,25,28703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,6:52:33,2019-05-01 06:52:33,G,4,,75,31,0,7,-62.3029,-59.5938,52:31.8,FastGPS,-62.3029,-59.5938,,,4.6,-1.2,,,,15,12,15985,,,,31,12280,,,,29,23732,,,,5,19232,,,,25,8555,,,,23,30814,,,,2,25458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,7:52:00,2019-05-01 07:52:00,G,4,,76,31,0,8,-62.3028,-59.5939,51:59.3,FastGPS,-62.3028,-59.5939,,,9.5,-0.7,,,,15,5,9930,,,,12,21994,,,,2,12960,,,,29,20265,,,,31,18162,,,,25,15195,,,,21,20947,,,,26,13675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,9:43:38,2019-05-01 09:43:38,G,2,,77,34,0,7,-62.3048,-59.5951,43:37.7,FastGPS,-62.3048,-59.5951,,,6.4,-0.2,,,,15,29,5972,,,,5,8663,,,,13,3100,,,,20,18850,,,,7,32188,,,,21,28299,,,,26,7859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,10:45:10,2019-05-01 10:45:10,G,4,,78,34,0,8,-62.3032,-59.5911,45:09.8,FastGPS,-62.3032,-59.5911,,,7.6,-0.2,,,,15,20,5338,,,,15,10671,,,,13,5362,,,,7,30058,,,,21,13064,,,,29,1876,,,,10,32535,,,,26,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,11:46:52,2019-05-01 11:46:52,G,4,,79,34,0,8,-62.3054,-59.5877,46:51.7,FastGPS,-62.3054,-59.5877,,,9.5,-0.3,,,,15,15,10609,,,,27,1232,,,,8,3233,,,,21,3568,,,,16,10095,,,,20,27972,,,,10,29448,,,,7,6086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,14:50:37,2019-05-01 14:50:37,G,2,,82,,0,9,-62.3222,-59.5312,50:36.2,FastGPS,-62.3222,-59.5312,,,8.8,-0.8,,,,15,8,31077,,,,14,6442,,,,32,8669,,,,22,28345,,,,3,17742,,,,17,8862,,,,1,29244,,,,10,14582,,,,11,15440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,15:50:17,2019-05-01 15:50:17,G,2,,83,,0,9,-62.3302,-59.5223,50:17.2,FastGPS,-62.3302,-59.5223,,,16.3,0.2,,,,15,17,30779,,,,18,1603,,,,14,4405,,,,11,19915,,,,32,21076,,,,3,10100,,,,19,8448,,,,31,32311,,,,22,26947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,16:51:03,2019-05-01 16:51:03,G,2,,84,,0,9,-62.3301,-59.5124,51:03.2,FastGPS,-62.3301,-59.5124,,,5.2,0.2,,,,15,31,8946,,,,32,23245,,,,14,22837,,,,18,11580,,,,1,2809,,,,23,5097,,,,12,1342,,,,22,275,,,,11,5603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,17:51:17,2019-05-01 17:51:17,G,2,,85,34,0,7,-62.33,-59.5129,51:17.2,FastGPS,-62.33,-59.5129,,,11.9,0.2,,,,15,17,12437,,,,19,31299,,,,31,6021,,,,6,5327,,,,9,9541,,,,12,13632,,,,23,31056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,19:22:23,2019-05-01 19:22:23,G,2,,86,36,0,8,-62.3231,-59.4989,22:22.7,FastGPS,-62.3231,-59.4989,,1,7.3,-0.3,,,,15,26,28218,,,,31,6904,,,,29,25812,,,,2,17557,,,,6,31866,,,,23,11861,,,,4,23980,,,,16,23220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,20:22:58,2019-05-01 20:22:58,G,2,,87,36,0,6,-62.3144,-59.4961,22:56.7,FastGPS,-62.3144,-59.4961,,,4.7,-1.2,,,,15,29,497,,,,2,26108,,,,5,20295,,,,23,10622,,,,16,27579,,,,26,6919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,21:24:02,2019-05-01 21:24:02,G,8,,88,36,0,5,-62.3081,-59.5795,5/1/2019 12:21,NN,-62.3008,-59.5258,,1,0.1,-1.4,,,,15,7,30455,,,,9,30724,,,,4,21837,,,,30,29342,,,,23,12202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,1-May-19,23:14:11,2019-05-01 23:14:11,G,4,,89,39,0,7,-62.2953,-59.6088,14:09.7,FastGPS,-62.2953,-59.6088,,,6.3,-1.3,,,,15,15,12438,,,,21,11893,,,,27,89,,,,7,24020,,,,13,26869,,,,5,15299,,,,8,16500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,0:33:54,2019-05-02 00:33:54,G,12,,90,40,0,8,-62.2965,-59.5701,33:53.2,FastGPS,-62.2965,-59.5701,,,10.8,-0.8,,,,15,15,31974,,,,30,13591,,,,20,25462,,,,8,15801,,,,11,25161,,,,13,19929,,,,28,30960,,,,7,4643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,1:49:37,2019-05-02 01:49:37,G,8,,91,,0,9,-62.296,-59.5208,49:36.7,FastGPS,-62.296,-59.5208,,,10.9,-0.3,,,,15,15,11897,,,,17,10935,,,,28,32593,,,,10,10208,,,,11,160,,,,24,4047,,,,30,21246,,,,18,11178,,,,20,18261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,2:59:21,2019-05-02 02:59:21,G,6,,92,41,0,7,-62.3184,-59.466,59:20.2,FastGPS,-62.3184,-59.466,,,11.4,-0.8,,,,15,12,25188,,,,15,20571,,,,17,29492,,,,10,18915,,,,19,9464,,,,32,12482,,,,24,16246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,4:17:17,2019-05-02 04:17:17,G,10,,93,41,0,4,-62.3008,-59.5258,24:00.6,FastGPS,-62.3248,-59.4144,,,1,0.2,,,,15,24,4563,,,,19,17743,,,,17,1829,,,,12,23113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,5:32:38,2019-05-02 05:32:38,G,4,,94,41,0,6,-62.325,-59.3605,32:37.7,FastGPS,-62.325,-59.3605,,,2.5,-0.3,,,,15,6,19908,,,,2,1210,,,,12,29630,,,,19,32608,,,,29,31092,,,,25,19300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,8:35:06,2019-05-02 08:35:06,G,4,,95,43,0,6,-62.2774,-59.2715,35:05.2,FastGPS,-62.2774,-59.2715,,,7.9,-0.8,,,,15,5,32649,,,,25,23189,,,,21,22358,,,,29,277,,,,31,1949,,,,16,27230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,9:35:00,2019-05-02 09:35:00,G,14,,96,43,0,5,-62.2736,-59.2938,35:00.2,FastGPS,-62.2736,-59.2938,,,3.2,0.2,,,,15,29,7864,,,,5,4786,,,,26,25963,,,,21,32500,,,,16,22123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,10:53:37,2019-05-02 10:53:37,G,14,,97,44,0,7,-62.2685,-59.3423,53:37.2,FastGPS,-62.2685,-59.3423,,,11.6,0.2,,,,15,10,16032,,,,20,32053,,,,26,9358,,,,27,3631,,,,7,7019,,,,15,32674,,,,21,21207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,12:22:35,2019-05-02 12:22:35,G,14,,98,45,0,4,-62.3008,-59.5258,24:00.6,FastGPS,-62.2377,-59.3273,,,0.6,-0.8,,,,15,10,9024,,,,8,9705,,,,15,31685,,,,21,15810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,13:38:34,2019-05-02 13:38:34,G,10,,99,,0,9,-62.228,-59.2969,38:33.7,FastGPS,-62.228,-59.2969,,,10,-0.3,,,,15,11,18146,,,,18,11957,,,,28,25557,,,,1,3444,,,,10,19478,,,,20,26569,,,,24,782,,,,8,20888,,,,32,25593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,16:02:33,2019-05-02 16:02:33,G,8,,100,,0,9,-62.2676,-59.2367,02:33.2,FastGPS,-62.2676,-59.2367,,,9.3,0.2,,,,15,32,30710,,,,31,17567,,,,18,12715,,,,12,19170,,,,17,5118,,,,14,8948,,,,1,22185,,,,19,10042,,,,22,3044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,2-May-19,17:28:02,2019-05-02 17:28:02,G,8,,101,46,0,8,-62.27,-59.2256,28:01.2,FastGPS,-62.27,-59.2256,,,14.8,-0.8,,,,15,31,27688,,,,14,23442,,,,12,3035,,,,25,13479,,,,22,28773,,,,32,900,,,,6,17180,,,,23,15018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
