Name,Day,Time,Date,lc,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
180851,2-May-19,7:09:12,2019-05-02 07:09:12,G,2,,41,13,0,8,-62.6383,-61.5153,09:12.2,FastGPS,-62.6383,-61.5153,,,14.9,0.2,,,,15,31,22405,,,,29,19840,,,,5,7912,,,,12,13934,,,,2,32205,,,,23,12846,,,,6,18003,,,,25,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,2-May-19,8:10:25,2019-05-02 08:10:25,G,4,,42,13,0,7,-62.6522,-61.4294,10:25.7,FastGPS,-62.6522,-61.4294,,,18.4,0.7,,,,15,5,9460,,,,31,1434,,,,2,4213,,,,29,5250,,,,25,26804,,,,21,7443,,,,26,2426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,2-May-19,10:30:01,2019-05-02 10:30:01,G,6,,44,,0,9,-62.6671,-61.3677,30:01.2,FastGPS,-62.6671,-61.3677,,,16.6,0.2,,,,15,7,8490,,,,26,7579,,,,27,7518,,,,16,19852,,,,21,16531,,,,13,12487,,,,20,29016,,,,5,24325,,,,8,20624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,2-May-19,13:16:13,2019-05-02 13:16:13,G,4,,46,,0,9,-62.696,-61.3144,16:12.7,FastGPS,-62.696,-61.3144,,,10.2,-0.3,,,,15,10,11287,,,,15,18064,,,,20,25602,,,,27,26725,,,,18,15960,,,,8,5380,,,,28,18145,,,,11,20920,,,,32,16818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,2-May-19,14:16:16,2019-05-02 14:16:16,G,14,,47,,0,9,-62.7052,-61.2936,16:15.7,FastGPS,-62.7052,-61.2936,,,7,-0.3,,,,15,32,28176,,,,10,31693,,,,28,2969,,,,18,20090,,,,1,18792,,,,11,920,,,,14,2868,,,,8,23473,,,,24,25524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,2-May-19,15:33:24,2019-05-02 15:33:24,G,4,,48,,0,9,-62.7127,-61.2604,33:24.7,FastGPS,-62.7127,-61.2604,,,10.8,0.7,,,,15,1,24753,,,,11,31021,,,,17,30205,,,,32,26350,,,,22,22843,,,,18,10077,,,,3,24550,,,,14,18855,,,,24,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,2-May-19,16:33:08,2019-05-02 16:33:08,G,6,,49,,0,9,-62.7144,-61.2372,33:08.2,FastGPS,-62.7144,-61.2372,,,6.6,0.2,,,,15,1,12854,,,,3,19334,,,,22,17840,,,,18,6161,,,,11,1468,,,,31,9799,,,,14,5962,,,,23,17718,,,,17,19001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,2:38:19,2019-05-03 02:38:19,G,2,,52,20,0,7,-62.7076,-61.288,38:19.2,FastGPS,-62.7076,-61.288,,,6.3,0.2,,,,15,17,7591,,,,15,7712,,,,19,22468,,,,13,15669,,,,24,14810,,,,12,17225,,,,28,10681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,4:39:25,2019-05-03 04:39:25,G,6,,53,,0,9,-62.7185,-61.2332,39:24.7,FastGPS,-62.7185,-61.2332,,,5.6,-0.3,,,,15,12,31499,,,,14,7076,,,,32,8719,,,,24,26335,,,,25,22061,,,,17,11573,,,,2,3143,,,,3,16385,,,,19,12658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,5:39:06,2019-05-03 05:39:06,G,4,,54,,0,9,-62.7204,-61.2363,39:05.7,FastGPS,-62.7204,-61.2363,,,9.4,-0.3,,,,15,31,3438,,,,6,21208,,,,2,5894,,,,12,32295,,,,14,15219,,,,25,29797,,,,29,30786,,,,32,27344,,,,19,31264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,6:40:39,2019-05-03 06:40:39,G,6,,55,22,0,6,-62.7209,-61.2303,40:38.7,FastGPS,-62.7209,-61.2303,,,2.2,-0.3,,,,15,2,469,,,,12,29576,,,,31,24190,,,,29,25146,,,,6,10510,,,,25,18488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,7:56:05,2019-05-03 07:56:05,G,2,,56,23,0,8,-62.7201,-61.2434,56:04.7,FastGPS,-62.7201,-61.2434,,,5.5,-0.3,,,,15,29,25395,,,,5,5107,,,,31,7256,,,,25,11232,,,,9,6540,,,,2,31687,,,,26,12929,,,,23,26188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,9:13:38,2019-05-03 09:13:38,G,2,,57,24,0,7,-62.717,-61.2523,13:37.2,FastGPS,-62.717,-61.2523,,1,5,-0.8,,,,15,21,29068,,,,29,8948,,,,26,15782,,,,16,29978,,,,5,20381,,,,4,4830,,,,7,4262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,10:28:10,2019-05-03 10:28:10,G,6,,58,,0,9,-62.7172,-61.2473,28:10.2,FastGPS,-62.7172,-61.2473,,,12.7,0.2,,,,15,16,10642,,,,7,36,,,,26,23901,,,,5,7431,,,,20,28162,,,,27,7105,,,,13,9435,,,,29,25276,,,,15,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,11:28:12,2019-05-03 11:28:12,G,2,,59,,0,9,-62.7191,-61.2263,28:12.2,FastGPS,-62.7191,-61.2263,,,4.3,0.2,,,,15,15,21886,,,,21,23324,,,,10,12595,,,,13,9757,,,,8,26318,,,,20,4895,,,,7,5045,,,,30,5170,,,,26,6611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,12:28:27,2019-05-03 12:28:27,G,4,,60,,0,9,-62.7226,-61.2026,28:27.7,FastGPS,-62.7226,-61.2026,,,10.9,0.7,,,,15,15,30782,,,,8,25376,,,,27,12117,,,,18,16858,,,,20,28105,,,,21,10104,,,,10,4821,,,,11,16578,,,,13,15555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,13:43:55,2019-05-03 13:43:55,G,12,,61,,0,9,-62.7233,-61.2132,43:54.2,FastGPS,-62.7233,-61.2132,,,4.3,-0.8,,,,15,18,11364,,,,10,27666,,,,28,15290,,,,32,21164,,,,11,21078,,,,8,9630,,,,20,17398,,,,1,22130,,,,27,15905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,15:48:04,2019-05-03 15:48:04,G,8,,62,30,0,4,-62.7209,-61.2304,40:38.7,FastGPS,-62.7248,-61.2148,,,0.5,0,,,,15,18,31218,,,,11,20993,,,,17,30700,,,,32,15458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,17:49:26,2019-05-03 17:49:26,G,2,,63,34,0,8,-62.7242,-61.2135,49:26.2,FastGPS,-62.7242,-61.2135,,,12.2,0.2,,,,15,31,31998,,,,3,1328,,,,23,23044,,,,19,31448,,,,17,31094,,,,6,6462,,,,22,31393,,,,9,13774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,18:49:56,2019-05-03 18:49:56,G,4,,64,,0,9,-62.7244,-61.2141,49:56.2,FastGPS,-62.7244,-61.2141,,1,9.1,0.2,,,,15,31,7849,,,,3,22950,,,,9,4434,,,,4,9070,,,,6,27709,,,,23,31178,,,,22,24481,,,,19,17478,,,,2,9184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,3-May-19,21:08:38,2019-05-03 21:08:38,G,2,,66,,0,9,-62.7245,-61.2163,08:38.2,FastGPS,-62.7245,-61.2163,,1,5.4,0.2,,,,15,5,15810,,,,7,16812,,,,23,30996,,,,9,4785,,,,4,20859,,,,30,114,,,,16,16996,,,,29,10099,,,,2,24021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,4-May-19,2:14:25,2019-05-04 02:14:25,G,6,,69,,0,9,-62.7263,-61.2177,14:24.7,FastGPS,-62.7263,-61.2177,,,8.9,-0.3,,,,15,15,23569,,,,17,2132,,,,28,19621,,,,12,18382,,,,24,23086,,,,19,20714,,,,1,5145,,,,13,30707,,,,11,16932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,4-May-19,4:47:54,2019-05-04 04:47:54,G,4,,71,45,0,7,-62.7263,-61.217,47:54.6,FastGPS,-62.7263,-61.217,,,3.6,0.6,,,,15,12,27044,,,,6,23646,,,,25,16890,,,,19,25052,,,,32,15482,,,,17,2824,,,,29,22339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,4-May-19,5:48:09,2019-05-04 05:48:09,G,2,,72,45,0,6,-62.7268,-61.2169,48:09.2,FastGPS,-62.7268,-61.2169,,,5.2,0.2,,,,15,29,8709,,,,2,24704,,,,6,25729,,,,25,8656,,,,12,2709,,,,31,9844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,4-May-19,7:03:39,2019-05-04 07:03:39,G,2,,73,46,0,7,-62.7247,-61.224,03:39.6,FastGPS,-62.7247,-61.224,,,10.7,0.6,,,,15,29,8587,,,,31,7577,,,,25,15299,,,,6,25922,,,,2,13013,,,,23,1212,,,,26,19733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,4-May-19,8:18:13,2019-05-04 08:18:13,G,2,,74,47,0,6,-62.7164,-61.2231,18:12.2,FastGPS,-62.7164,-61.2231,,,13.7,-0.8,,,,15,31,13908,,,,5,27911,,,,21,20744,,,,29,17867,,,,25,27456,,,,26,16188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,4-May-19,12:09:06,2019-05-04 12:09:06,G,4,,77,50,0,6,-62.7247,-61.2208,09:05.7,FastGPS,-62.7247,-61.2208,,,20.9,-0.3,,,,15,10,10242,,,,15,16305,,,,27,17052,,,,21,11948,,,,8,17811,,,,20,10098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,4-May-19,16:44:58,2019-05-04 16:44:58,G,2,,80,,0,9,-62.7276,-61.2248,44:58.1,FastGPS,-62.7276,-61.2248,,,7.7,0.1,,,,15,17,6556,,,,14,23058,,,,31,7516,,,,3,27326,,,,19,26513,,,,1,9062,,,,22,18518,,,,32,16831,,,,23,30726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,4-May-19,18:46:21,2019-05-04 18:46:21,G,4,,82,56,0,8,-62.7275,-61.2245,46:21.6,FastGPS,-62.7275,-61.2245,,1,5.4,0.6,,,,15,31,21840,,,,3,4754,,,,9,22052,,,,23,14520,,,,26,27673,,,,6,11207,,,,22,5852,,,,4,26856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,4-May-19,19:47:56,2019-05-04 19:47:56,G,4,,83,,0,9,-62.7288,-61.2244,47:55.6,FastGPS,-62.7288,-61.2244,,1,12.7,-0.4,,,,15,7,29598,,,,6,22864,,,,29,8012,,,,9,26260,,,,4,13342,,,,2,19881,,,,26,14706,,,,5,22638,,,,16,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,4-May-19,22:10:40,2019-05-04 22:10:40,G,4,,85,57,0,7,-62.7296,-61.2285,10:39.6,FastGPS,-62.7296,-61.2285,,1,4.2,-0.4,,,,15,5,23810,,,,30,29194,,,,7,417,,,,27,6444,,,,4,10882,,,,16,24198,,,,13,9626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,4-May-19,23:58:07,2019-05-04 23:58:07,G,2,,86,58,0,6,-62.7261,-61.2294,58:06.1,FastGPS,-62.7261,-61.2294,,,8.1,-0.9,,,,15,15,4651,,,,28,9953,,,,30,11003,,,,13,11915,,,,20,10493,,,,27,7972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,5-May-19,3:06:50,2019-05-05 03:06:50,G,2,,88,62,0,7,-62.7278,-61.2271,06:49.1,FastGPS,-62.7278,-61.2271,,,6.8,-0.9,,,,15,12,28439,,,,17,29463,,,,15,26494,,,,24,24912,,,,19,15832,,,,1,18868,,,,32,17059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,5-May-19,5:10:09,2019-05-05 05:10:09,G,4,,90,,0,9,-62.7269,-61.2234,10:09.6,FastGPS,-62.7269,-61.2234,,,7.4,0.6,,,,15,2,3748,,,,6,27016,,,,31,11614,,,,12,12597,,,,25,11665,,,,24,9231,,,,19,12590,,,,3,6519,,,,14,10452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,5-May-19,6:25:39,2019-05-05 06:25:39,G,2,,91,63,0,6,-62.7221,-61.2474,25:39.6,FastGPS,-62.7221,-61.2474,,,10,0.6,,,,15,29,10257,,,,31,16855,,,,12,22352,,,,6,4994,,,,25,24880,,,,23,27711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,5-May-19,9:45:41,2019-05-05 09:45:41,G,2,,93,68,0,8,-62.7231,-61.2468,45:40.6,FastGPS,-62.7231,-61.2468,,,8.4,-0.4,,,,15,29,21267,,,,5,13600,,,,26,18434,,,,7,10269,,,,21,28323,,,,13,23998,,,,15,21434,,,,16,27778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,5-May-19,10:46:03,2019-05-05 10:46:03,G,2,,94,,0,9,-62.7173,-61.2702,46:02.1,FastGPS,-62.7173,-61.2702,,,8.8,-0.9,,,,15,27,32188,,,,7,16794,,,,20,12139,,,,16,22491,,,,30,21542,,,,10,6652,,,,8,14328,,,,21,15036,,,,15,6491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,5-May-19,11:46:53,2019-05-05 11:46:53,G,2,,95,68,0,7,-62.708,-61.3023,46:52.6,FastGPS,-62.708,-61.3023,,,8,-0.4,,,,15,15,30045,,,,8,29264,,,,21,25148,,,,27,14083,,,,16,8589,,,,10,2315,,,,13,4156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,6-May-19,1:23:47,2019-05-06 01:23:47,G,2,,103,75,0,5,-62.7048,-61.2485,23:46.1,FastGPS,-62.7048,-61.2485,,,3.8,-0.9,,,,15,15,16228,,,,18,31068,,,,13,17875,,,,17,24112,,,,11,28476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,6-May-19,8:14:13,2019-05-06 08:14:13,G,2,,109,78,0,8,-62.6094,-61.3313,14:12.6,FastGPS,-62.6094,-61.3313,,,4.2,-0.4,,,,15,29,23502,,,,26,7078,,,,31,12067,,,,21,21357,,,,25,22956,,,,5,9373,,,,9,10190,,,,16,7601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,6-May-19,12:11:50,2019-05-06 12:11:50,G,2,,110,,0,9,-62.592,-61.2113,11:49.0,FastGPS,-62.592,-61.2113,,,9.8,-1,,,,15,10,17343,,,,20,19155,,,,18,16498,,,,15,21769,,,,27,951,,,,21,16956,,,,11,15590,,,,8,22,,,,16,4898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,6-May-19,13:12:07,2019-05-06 13:12:07,G,4,,111,82,0,7,-62.5829,-61.1849,12:06.5,FastGPS,-62.5829,-61.1849,,,5.2,-0.5,,,,15,10,8884,,,,27,1035,,,,32,20764,,,,20,31550,,,,18,305,,,,11,7007,,,,14,29946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,6-May-19,15:17:08,2019-05-06 15:17:08,G,4,,113,82,0,5,-62.5822,-61.1541,17:06.9,FastGPS,-62.5822,-61.1541,,,13.7,-1.1,,,,15,22,15708,,,,32,19872,,,,1,18642,,,,3,16904,,,,10,30480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,7-May-19,0:30:24,2019-05-07 00:30:24,G,2,,120,89,0,7,-62.5202,-61.4469,30:23.1,FastGPS,-62.5202,-61.4469,,,8.9,-1,,,,15,15,1050,,,,28,2277,,,,30,32623,,,,13,4072,,,,24,4894,,,,20,16989,,,,10,32229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,7-May-19,2:16:54,2019-05-07 02:16:54,G,2,,121,92,0,7,-62.5439,-61.5176,16:53.5,FastGPS,-62.5439,-61.5176,,,6.1,-0.5,,,,15,17,27660,,,,10,29559,,,,24,29793,,,,19,2873,,,,15,18725,,,,28,24743,,,,12,23424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,7-May-19,12:53:16,2019-05-07 12:53:16,G,4,,130,,0,9,-62.6945,-61.397,53:15.0,FastGPS,-62.6945,-61.397,,,8.8,-1,,,,15,8,14947,,,,24,5601,,,,27,10196,,,,18,16890,,,,15,2498,,,,20,9387,,,,10,22442,,,,11,21824,,,,32,16144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,7-May-19,19:27:00,2019-05-07 19:27:00,G,4,,136,100,0,7,-62.7477,-61.4705,26:59.0,FastGPS,-62.7477,-61.4705,,1,5,-1,,,,15,7,3204,,,,29,16952,,,,23,1681,,,,9,30218,,,,4,3674,,,,26,27067,,,,3,27768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,8-May-19,0:47:05,2019-05-08 00:47:05,G,2,,140,105,0,7,-62.6422,-61.6044,47:05.0,FastGPS,-62.6422,-61.6044,,,11.4,0,,,,15,17,19324,,,,30,26287,,,,19,32727,,,,28,11184,,,,15,7264,,,,11,12882,,,,20,10988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,8-May-19,6:18:17,2019-05-08 06:18:17,G,2,,145,107,0,7,-62.6331,-61.5718,18:16.0,FastGPS,-62.6331,-61.5718,,,13.1,-1,,,,15,29,1022,,,,12,15896,,,,31,3816,,,,2,14929,,,,5,7601,,,,25,800,,,,6,27505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,8-May-19,9:34:30,2019-05-08 09:34:30,G,4,,147,112,0,8,-62.6449,-61.5638,34:29.0,FastGPS,-62.6449,-61.5638,,,10.3,-1,,,,15,5,13454,,,,29,22106,,,,26,22944,,,,16,3492,,,,21,2628,,,,20,7586,,,,7,16482,,,,13,30795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,8-May-19,12:51:45,2019-05-08 12:51:45,G,4,,150,,0,9,-62.7016,-61.5583,51:44.0,FastGPS,-62.7016,-61.5583,,,13.1,-1,,,,15,8,28140,,,,27,15683,,,,18,6143,,,,20,13912,,,,11,11587,,,,32,8100,,,,15,6708,,,,24,25177,,,,10,32676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,8-May-19,18:16:50,2019-05-08 18:16:50,G,2,,154,115,0,4,-62.673,-61.5674,22:51.5,FastGPS,-62.6757,-61.4941,,,0.2,-1,,,,15,31,9294,,,,23,22496,,,,3,30434,,,,25,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,8-May-19,20:57:07,2019-05-08 20:57:07,G,2,,156,,0,9,-62.6997,-61.4596,57:06.5,FastGPS,-62.6997,-61.4596,,1,5.3,-0.5,,,,15,5,7278,,,,9,16128,,,,7,24634,,,,23,18461,,,,30,1855,,,,16,2179,,,,4,14394,,,,2,20732,,,,27,30866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,9-May-19,7:22:52,2019-05-09 07:22:52,G,2,,165,,0,9,-62.673,-61.5674,22:51.5,FastGPS,-62.673,-61.5674,,1,9.6,-0.5,,,,15,29,25681,,,,31,25238,,,,25,5724,,,,26,14658,,,,4,32056,,,,5,15216,,,,12,636,,,,9,25770,,,,23,5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,9-May-19,12:25:58,2019-05-09 12:25:58,G,2,,167,,0,9,-62.6533,-61.6029,25:57.9,FastGPS,-62.6533,-61.6029,,,9.4,-0.1,,,,15,15,17461,,,,21,4922,,,,32,17014,,,,8,31462,,,,20,20422,,,,18,9088,,,,10,22557,,,,27,17118,,,,11,11482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,9-May-19,13:27:21,2019-05-09 13:27:21,G,4,,168,121,0,6,-62.6663,-61.6066,27:20.9,FastGPS,-62.6663,-61.6066,,,4.2,-0.1,,,,15,10,7676,,,,32,18881,,,,27,17178,,,,8,29714,,,,20,18542,,,,14,26116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,9-May-19,14:48:01,2019-05-09 14:48:01,G,2,,169,,0,9,-62.6621,-61.6677,48:01.4,FastGPS,-62.6621,-61.6677,,,5.3,0.4,,,,15,1,2458,,,,11,15289,,,,22,5286,,,,18,27732,,,,3,20647,,,,17,6762,,,,14,31892,,,,10,7423,,,,19,18950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,9-May-19,20:23:01,2019-05-09 20:23:01,G,4,,173,,0,9,-62.4261,-61.7436,23:01.4,FastGPS,-62.4261,-61.7436,,1,7.3,0.4,,,,15,23,12696,,,,5,4882,,,,7,4992,,,,9,31557,,,,16,16372,,,,30,8776,,,,2,29839,,,,6,22486,,,,4,13677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180851,9-May-19,21:23:42,2019-05-09 21:23:42,G,4,,174,128,0,8,-62.4671,-61.6437,23:42.4,FastGPS,-62.4671,-61.6437,,1,6.8,0.4,,,,15,9,24869,,,,27,29258,,,,30,31728,,,,5,31466,,,,7,24518,,,,21,28250,,,,16,28397,,,,4,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
