"id","date","lon","lat","x","y","x.se","y.se","logit_g","logit_g.se","g"
"173716",2018-08-23 13:00:00,-61.4437417970903,-63.4041312613354,-6839.88604928547,-9161.78989377165,1.22750547825579,1.27871771860091,1.44056585557105,0.499726087321271,0.808542262120958
"173716",2018-08-23 19:00:00,-61.3643830000657,-63.2531477710556,-6831.05186841073,-9124.39695753686,0.207566559719708,0.213481261760748,1.66439961100118,0.448264911671267,0.840827714784002
"173716",2018-08-24 01:00:00,-61.1284636161941,-63.0590169716702,-6804.78944272988,-9076.60508053994,1.42971590091514,1.4881076134838,1.63060604389081,0.470229054489671,0.836252643800016
"173716",2018-08-24 07:00:00,-60.7645282842107,-62.9238038814015,-6764.2763468918,-9043.5062150409,0.610508039591554,0.63475459765801,1.51377633085438,0.527575252724598,0.819620184711719
"173716",2018-08-24 13:00:00,-60.6561742158065,-62.8751980429946,-6752.21442717167,-9031.64540967174,4.5245778003832,4.70937079617624,1.40783857050757,0.629518078464536,0.803424805614798
"173716",2018-08-24 19:00:00,-60.6494024340763,-62.8279036117673,-6751.4605958777,-9020.12350577258,12.4631308582426,12.9801161327476,1.00557612946643,0.879901319010461,0.732153498678626
"173716",2018-08-25 01:00:00,-60.6184631578565,-62.7949999021312,-6748.0164514034,-9012.11843504103,6.37941612631389,6.64597049054969,0.584444889124596,0.867308137723101,0.642089532678337
"173716",2018-08-25 07:00:00,-60.500988064779,-62.8524549889045,-6734.93918386111,-9026.10240870941,0.681421572064754,0.711044199493913,0.391846044172502,0.782857446679625,0.596727017748927
"173716",2018-08-25 13:00:00,-60.6119880177922,-62.8709208093654,-6747.29564210863,-9030.60262154709,0.305903468296726,0.317370948812715,0.223064604705458,0.701941449633557,0.555536062480255
"173716",2018-08-25 19:00:00,-60.6580358699638,-62.8690173084135,-6752.42166556449,-9030.1385976426,0.546667382893015,0.564777393248474,0.255003040526798,0.719290911609228,0.563407534169553
"173716",2018-08-26 01:00:00,-60.4979756646951,-62.8619990793577,-6734.60384501772,-9028.42799701427,9.66959969026574,10.0029326175842,0.294158221618662,0.823707860681697,0.573013828290952
"173716",2018-08-26 07:00:00,-60.3429199207204,-62.8348284683542,-6717.34311855388,-9021.80938264296,6.26817923410016,6.51649313579413,0.28543658844364,0.787870256247753,0.570878568992866
"173716",2018-08-26 13:00:00,-60.3293569379996,-62.7548909105339,-6715.83329422376,-9002.37252733525,1.09483693972337,1.1345956725433,0.10388323981305,0.726146005155606,0.525947479305377
"173716",2018-08-26 19:00:00,-60.3358287949091,-62.7487224497285,-6716.55373803941,-9000.87485919051,0.216263953757982,0.224259415335005,0.0753733822931514,0.710858205470943,0.518834429654216
"173716",2018-08-27 01:00:00,-60.3098652413299,-62.7001703601688,-6713.66348847579,-8989.09762750805,0.243277285168682,0.251185504985337,0.0656977774023557,0.688690154452902,0.516418539303217
"173716",2018-08-27 07:00:00,-60.3001629597848,-62.6994946878036,-6712.58343543466,-8988.93386719684,0.551464712765194,0.573308463029477,0.0770294645448575,0.718219900247775,0.519247849755955
"173716",2018-08-27 13:00:00,-60.3027160312189,-62.6987389267729,-6712.86764204666,-8988.75070052575,1.14946412941999,1.19602599022964,0.180431620848003,0.736377648644832,0.544985926176587
"173716",2018-08-27 19:00:00,-60.3225964269904,-62.6699738879326,-6715.08071758072,-8981.78267621798,5.70318766932103,5.94259644645398,0.801845605779326,0.587996532825663,0.690369135614772
"173716",2018-08-28 01:00:00,-60.4121352968921,-62.8025126473474,-6725.04813898437,-9013.94540375604,0.726560441045342,0.755915542254883,0.952540848371477,0.448231420423832,0.721625875960324
"173716",2018-08-28 07:00:00,-60.6564644694761,-62.8866851102209,-6752.24673806237,-9034.44670718808,0.277160557993761,0.285565190294914,0.836150158647219,0.445503608021819,0.697653775930675
"173716",2018-08-28 13:00:00,-60.7605417937604,-62.8925144394447,-6763.83257280483,-9035.86869926973,0.284417471814293,0.29364062408063,0.713457288008258,0.482129249006143,0.671164643528111
"173716",2018-08-28 19:00:00,-61.0044075061435,-63.0745741826655,-6790.97957972925,-9080.4232150027,0.0929781894883864,0.0935475448048409,0.82023390120833,0.487315689875154,0.694285988586578
"173716",2018-08-29 01:00:00,-60.874657844056,-63.143950227885,-6776.53591341507,-9097.4748151824,7.34112923992226,7.66018488849413,0.991997721416853,0.770825211036923,0.729482329101201
"173716",2018-08-29 07:00:00,-60.7651693480731,-63.2595863424884,-6764.34770979453,-9125.98754182645,0.0990816528250114,0.0988770850041196,1.13609713777966,0.748201404295496,0.756962348342196
"173716",2018-08-29 13:00:00,-60.6618822070226,-63.3747488831678,-6752.8498378473,-9154.49754999449,1.69797837072569,1.77019647116738,1.03891566197881,0.9017731380445,0.738640728150319
"173716",2018-08-29 19:00:00,-60.638774301684,-63.3689533735714,-6750.27747759171,-9153.06005928616,5.30410854180684,5.52590369333949,1.04788106476845,0.950382087143122,0.740367797912106
"173716",2018-08-30 01:00:00,-60.5762355470524,-63.3602147210153,-6743.31569527127,-9150.89311499073,11.2205303284124,11.6929695733081,1.11366819328698,0.982360266680475,0.752812343397523
"173716",2018-08-30 07:00:00,-60.50578561867,-63.3119309243914,-6735.47324511732,-9138.93196323982,3.39004750364173,3.53600493134024,1.17693570522399,0.82908989933116,0.764396388157274
"173716",2018-08-30 13:00:00,-60.4525618842107,-63.142304411237,-6729.5484060992,-9097.0698247565,1.19387548960247,1.24945462360932,1.15367210122641,0.601389645391792,0.760181001924232
"173716",2018-08-30 19:00:00,-60.4727078497596,-62.9804951132507,-6731.79104472563,-9057.36498128803,0.395819277619123,0.41304932117699,0.979342600387064,0.581131658867518,0.726977754415058
"173716",2018-08-31 01:00:00,-60.5695297757844,-62.8965552442668,-6742.56921222834,-9036.85456948602,1.07248509797992,1.1165363931168,0.43334379601073,0.678508180389379,0.606671852726753
"173716",2018-08-31 07:00:00,-60.6309029134626,-62.8896559198756,-6749.40123866306,-9035.17136370134,2.06306921152776,2.14561927946822,0.169038359073805,0.737119230914678,0.542159249461043
"173716",2018-08-31 13:00:00,-60.6019951989082,-62.8705706508087,-6746.18324659887,-9030.51725975561,0.275506818789434,0.284584922315646,0.0660672494203586,0.753762237575324,0.516510807148961
"173716",2018-08-31 19:00:00,-60.6668922460149,-62.8580046455778,-6753.40755283677,-9027.45458959103,2.41245929748,2.50652576994594,-0.0671123709877146,0.80613263552959,0.483228201893761
"173716",2018-09-01 01:00:00,-60.534822834279,-62.8445229987499,-6738.70565317297,-9024.17021384967,9.41807789281348,9.47370638665327,-0.0441336530745081,0.882297585550964,0.488968377270478
"173716",2018-09-01 07:00:00,-60.3741067370615,-62.8375138019483,-6720.81481906843,-9022.46324221108,13.163444040904,13.4618078016341,-0.102902429534334,0.949267743964658,0.474297069116559
"173716",2018-09-01 13:00:00,-60.2847601804507,-62.8476875215369,-6710.86880588239,-9024.94101375591,0.178894098528839,0.187267001408747,-0.255958025518251,0.880715691974035,0.436357573355792
"173716",2018-09-01 19:00:00,-60.3026129624801,-62.8483686864249,-6712.85616848714,-9025.10693965344,1.41854245326421,1.46213119815223,-0.218543867217322,0.9046119656705,0.445580457204353
"173716",2018-09-02 01:00:00,-60.1377858125162,-62.841192954068,-6694.50769408426,-9023.35918674809,11.4246508478007,11.8509045869914,-0.0345920407540377,0.946923086807726,0.491352852065752
"173716",2018-09-02 07:00:00,-59.9594916379007,-62.8275545415186,-6674.66007735465,-9020.03853412446,8.06668367435433,8.39102415723002,0.102390631443647,0.799573431790187,0.525575317799468
"173716",2018-09-02 13:00:00,-59.9646826735895,-62.7723829036952,-6675.23794080421,-9006.62119490207,1.05443071174397,1.10883438393507,0.111601909100499,0.68360837364564,0.527871554959207
"173716",2018-09-02 19:00:00,-60.0205396429847,-62.6965831237922,-6681.45591019455,-8988.22824468603,0.929433300395754,0.961009731784109,-0.178549343480346,0.630049133670448,0.455480873326349
"173716",2018-09-03 01:00:00,-60.0078028592888,-62.6920531537831,-6680.03805791918,-8987.13053720506,0.314466318649375,0.32429277780618,-0.210154514116098,0.664791243801898,0.447653884974277
"173716",2018-09-03 07:00:00,-60.1192283659494,-62.7147094299705,-6692.44188858202,-8992.6223195922,0.166120933672465,0.16796699328716,-0.320694245559612,0.673117654371221,0.420506564212179
"173716",2018-09-03 13:00:00,-60.3418216253091,-62.7572256172758,-6717.22085686795,-9002.93946312925,2.37734444142431,2.47074840062557,-0.403704798939849,0.635145137059653,0.400422548472878
"173716",2018-09-03 19:00:00,-60.3475739614476,-62.7183790321264,-6717.86120399776,-8993.51221237687,0.709391751062031,0.739229414759301,-0.378537381778884,0.651334559950312,0.406479711174812
"173716",2018-09-04 01:00:00,-60.3352685346789,-62.6944466591957,-6716.49137015588,-8987.71051315169,6.94120263460667,7.21966879753069,-0.241567346256905,0.725166899753057,0.439900139111701
"173716",2018-09-04 07:00:00,-60.4046968296964,-62.7165813751033,-6724.22009260387,-8993.07625971587,0.329452214628573,0.342584946832818,-0.0379182201908919,0.683364000393111,0.490521580590907
"173716",2018-09-04 13:00:00,-60.3356613676712,-62.6923457128036,-6716.53510012454,-8987.20142534741,1.37234279999266,1.41917637022029,-0.0973310100891004,0.593064350920417,0.475686438637983
"173716",2018-09-04 19:00:00,-60.5579231750707,-62.6678073111091,-6741.27717134705,-8981.25812100929,0.448008305998987,0.465832276999162,-0.177744218040542,0.592468984017675,0.455680566112707
"173716",2018-09-05 01:00:00,-60.6119988215041,-62.6566491435534,-6747.29684477234,-8978.55719914759,3.10697372759572,3.22940682643174,0.0440486395917626,0.777074029620634,0.511010379684786
"173716",2018-09-05 07:00:00,-60.6113763525369,-62.6707960455762,-6747.22755184388,-8981.98174088827,10.4389649520286,10.8602133515959,0.49536282248988,0.889187266918379,0.621368960042396
"173716",2018-09-05 13:00:00,-60.5869712741625,-62.6839771585692,-6744.51079094646,-8985.17397093997,2.06646487106855,2.14937165761663,0.94900369979897,0.743806483763944,0.720914769871519
"173716",2018-09-05 19:00:00,-60.6091807491226,-62.7459884600095,-6746.98313838981,-9000.21116202144,0.376245925879111,0.39118919587018,1.02123325105992,0.692847741924588,0.735212752200958
"173716",2018-09-06 01:00:00,-60.512714630761,-62.8114565452942,-6736.24457921498,-9016.12101352642,5.3841823984594,5.6124346381833,1.02061053963678,0.727547839780453,0.735091508124156
"173716",2018-09-06 07:00:00,-60.2978402073689,-62.8481254444297,-6712.32486781849,-9025.04768755653,0.344341682598312,0.358008369021199,0.994907844380014,0.633446721479057,0.730056222877134
"173716",2018-09-06 13:00:00,-60.4980428234368,-62.879078335904,-6734.61132109464,-9032.59155562084,3.85849200908731,4.00076211547541,0.812708819434465,0.651354368039232,0.692686436720759
"173716",2018-09-06 19:00:00,-60.5979385337495,-62.8689741237605,-6745.73166069909,-9030.12807070008,1.12384853178997,1.16930949824568,0.755110481722286,0.680953174882143,0.680291226407598
"173716",2018-09-07 01:00:00,-60.4360148699327,-62.8741268360035,-6727.70640089561,-9031.38423546418,7.6408983444202,7.92996726995831,0.668342257054237,0.77734027023175,0.661131863501837
"173716",2018-09-07 07:00:00,-60.2099828163441,-62.8803168038433,-6702.54462778717,-9032.8935621784,6.11941417499943,6.35804185198422,0.360278216592118,0.787973390018931,0.589107780781433
"173716",2018-09-07 13:00:00,-60.2818689997742,-62.9113678536202,-6710.54696112169,-9040.46969574145,2.08732346185826,2.16263420682664,0.222193067587707,0.761170832862091,0.555320855840111
"173716",2018-09-07 19:00:00,-60.2004890034643,-62.8202730115397,-6701.48778137171,-9018.26627443588,2.24757294755277,2.39833003997294,-0.04968026379106,0.770404262132326,0.487582487948578
"173716",2018-09-08 01:00:00,-60.3280767206568,-62.7564029306732,-6715.69078108106,-9002.73968537558,1.82330387069436,1.89313579148277,-0.151879046990603,0.807553933007498,0.462103058430338
"173716",2018-09-08 07:00:00,-60.3455118719913,-62.7519419713491,-6717.63165324952,-9001.65650205068,0.707596338701591,0.73604323463193,-0.343912491245357,0.90668519676955,0.414859400326121
"173716",2018-09-08 13:00:00,-60.3784770065466,-62.7104408945232,-6721.30131524215,-8991.58732255698,2.60557308214443,2.70739419054527,-0.485319132417017,0.926323671278431,0.380996878708975
