"id","date","lon","lat","presence","track_id"
"173711",2018-01-31 03:00:00,-60.827990448174,-62.4650223873156,1,"173711_real"
"173711",2018-01-31 09:00:00,-60.8108760968357,-62.4567323439022,1,"173711_real"
"173711",2018-01-31 15:00:00,-60.8252653607726,-62.4547217390722,1,"173711_real"
"173711",2018-01-31 21:00:00,-60.8258219451374,-62.4598756638558,1,"173711_real"
"173711",2018-02-01 03:00:00,-60.8807018637333,-62.4622923648351,1,"173711_real"
"173711",2018-02-01 09:00:00,-60.9865117724615,-62.5096101931764,1,"173711_real"
"173711",2018-02-01 15:00:00,-60.8807275047061,-62.5271972580239,1,"173711_real"
"173711",2018-02-01 21:00:00,-60.8019225683905,-62.4745939231549,1,"173711_real"
"173711",2018-02-02 03:00:00,-60.8681171690711,-62.5032838182307,1,"173711_real"
"173711",2018-02-02 09:00:00,-60.8563576369551,-62.4884192603896,1,"173711_real"
"173711",2018-02-02 15:00:00,-60.7895409663613,-62.4705300441766,1,"173711_real"
"173711",2018-02-02 21:00:00,-60.7743576431965,-62.4674723104008,1,"173711_real"
"173711",2018-02-03 03:00:00,-60.8302718573144,-62.4835114443054,1,"173711_real"
"173711",2018-02-03 09:00:00,-60.9062167363109,-62.4290000224203,1,"173711_real"
"173711",2018-02-03 15:00:00,-60.7877663951345,-62.4778315630289,1,"173711_real"
"173711",2018-02-03 21:00:00,-60.7800056154516,-62.4707378723074,1,"173711_real"
"173711",2018-02-04 03:00:00,-60.8781288438384,-62.5002065849874,1,"173711_real"
"173711",2018-02-04 09:00:00,-60.836687080982,-62.457607245976,1,"173711_real"
"173711",2018-02-04 15:00:00,-60.8235515217004,-62.458799112722,1,"173711_real"
"173711",2018-02-04 21:00:00,-60.8402673924493,-62.4616833891294,1,"173711_real"
"173711",2018-02-05 03:00:00,-60.8404619925987,-62.4671723491238,1,"173711_real"
"173711",2018-02-05 09:00:00,-60.796349801856,-62.4735357387142,1,"173711_real"
"173711",2018-02-05 15:00:00,-60.7941280472021,-62.4742265839344,1,"173711_real"
"173711",2018-02-05 21:00:00,-60.7962330165226,-62.4736455304984,1,"173711_real"
"173711",2018-02-06 03:00:00,-60.835547333226,-62.4878642908704,1,"173711_real"
"173711",2018-02-06 09:00:00,-60.8421901083109,-62.4666862902479,1,"173711_real"
"173711",2018-02-06 15:00:00,-60.7916289400321,-62.479178784865,1,"173711_real"
"173711",2018-02-06 21:00:00,-60.8201568512143,-62.4639315666251,1,"173711_real"
"173711",2018-02-07 03:00:00,-60.8914956366184,-62.4694005454587,1,"173711_real"
"173711",2018-02-07 09:00:00,-61.0618066195617,-62.5047401514007,1,"173711_real"
"173711",2018-02-07 15:00:00,-60.7967414124746,-62.4643148571838,1,"173711_real"
"173711",2018-02-07 21:00:00,-60.7691097744163,-62.4669978043224,1,"173711_real"
"173711",2018-02-08 03:00:00,-60.9259898400336,-62.5023866366981,1,"173711_real"
"173711",2018-02-08 09:00:00,-60.9920251468973,-62.4782471894502,1,"173711_real"
"173711",2018-02-08 15:00:00,-60.7955517791834,-62.4734823877985,1,"173711_real"
"173711",2018-02-08 21:00:00,-60.799023464379,-62.4706418357071,1,"173711_real"
"173711",2018-02-09 03:00:00,-60.9957880579064,-62.4760969981608,1,"173711_real"
"173711",2018-02-09 09:00:00,-61.2435727058564,-62.5303943161858,1,"173711_real"
"173711",2018-02-09 15:00:00,-60.8852635813792,-62.5000058796401,1,"173711_real"
"173711",2018-02-09 21:00:00,-60.8467759913293,-62.4651267623427,1,"173711_real"
"173711",2018-02-10 03:00:00,-60.9533083561518,-62.4420035340721,1,"173711_real"
"173711",2018-02-10 09:00:00,-60.9262440265869,-62.4224043409995,1,"173711_real"
"173711",2018-02-10 15:00:00,-60.7377076789116,-62.4918550675946,1,"173711_real"
"173711",2018-02-10 21:00:00,-60.7181048238075,-62.4890097720946,1,"173711_real"
"173711",2018-02-11 03:00:00,-60.8335475744006,-62.4515169441334,1,"173711_real"
"173711",2018-02-11 09:00:00,-61.1476067668476,-62.4249133257107,1,"173711_real"
"173711",2018-02-11 15:00:00,-60.8363172191553,-62.4615756124317,1,"173711_real"
"173711",2018-02-11 21:00:00,-60.7933330017846,-62.4748321514917,1,"173711_real"
"173711",2018-02-12 03:00:00,-60.8089020696564,-62.4678483413946,1,"173711_real"
"173711",2018-02-12 09:00:00,-60.8236505067262,-62.4532994496551,1,"173711_real"
"173711",2018-02-12 15:00:00,-60.7342344730381,-62.5057075279886,1,"173711_real"
"173711",2018-02-12 21:00:00,-60.8055422127996,-62.4680277134471,1,"173711_real"
"173711",2018-02-13 03:00:00,-60.6955023010277,-62.3589541892303,1,"173711_real"
"173711",2018-02-13 09:00:00,-60.6170633054767,-62.4051126361295,1,"173711_real"
"173711",2018-02-13 15:00:00,-60.8035241107738,-62.4708211020601,1,"173711_real"
"173711",2018-02-13 21:00:00,-60.7678288046736,-62.4889121820619,1,"173711_real"
"173711",2018-02-14 03:00:00,-60.8382078055158,-62.4553405218497,1,"173711_real"
"173711",2018-02-14 09:00:00,-60.8656323905187,-62.4717474647645,1,"173711_real"
"173711",2018-02-14 15:00:00,-60.7844839793963,-62.479403823942,1,"173711_real"
"173711",2018-02-14 21:00:00,-60.7251967119208,-62.5098129079943,1,"173711_real"
"173711",2018-02-15 03:00:00,-60.8468510643835,-62.4305637957183,1,"173711_real"
"173711",2018-02-15 09:00:00,-60.7732537999497,-62.4428412386127,1,"173711_real"
"173711",2018-02-15 15:00:00,-60.7769596752522,-62.4740881138587,1,"173711_real"
"173711",2018-02-15 21:00:00,-60.8055544542776,-62.4755308080648,1,"173711_real"
"173711",2018-02-16 03:00:00,-60.9091501290938,-62.4964958285724,1,"173711_real"
"173711",2018-02-16 09:00:00,-60.8355108722207,-62.4655624442691,1,"173711_real"
"173711",2018-02-16 15:00:00,-60.7945033515639,-62.4739983501128,1,"173711_real"
"173711",2018-02-16 21:00:00,-60.7924144659524,-62.4753730944974,1,"173711_real"
"173711",2018-02-17 03:00:00,-60.9052753849908,-62.4766591499805,1,"173711_real"
"173711",2018-02-17 09:00:00,-60.8252396081021,-62.4712543878155,1,"173711_real"
"173711",2018-02-17 15:00:00,-60.7626082916715,-62.4898824876353,1,"173711_real"
"173711",2018-02-17 21:00:00,-60.7421242025891,-62.5091403819321,1,"173711_real"
"173711",2018-02-18 03:00:00,-60.8198833272441,-62.4555766957637,1,"173711_real"
"173711",2018-02-18 09:00:00,-60.8254730703033,-62.4580650242084,1,"173711_real"
"173711",2018-02-18 15:00:00,-60.8153380820941,-62.4634955123891,1,"173711_real"
"173711",2018-02-18 21:00:00,-60.7937482873399,-62.4709760296707,1,"173711_real"
"173711",2018-02-19 03:00:00,-60.853611740698,-62.4663827442256,1,"173711_real"
"173711",2018-02-19 09:00:00,-60.8415266091718,-62.4673064269632,1,"173711_real"
"173711",2018-02-19 15:00:00,-60.7909656762877,-62.4738210685229,1,"173711_real"
"173711",2018-02-19 21:00:00,-60.7568128434404,-62.4846348945825,1,"173711_real"
"173711",2018-02-20 03:00:00,-60.8115873362716,-62.469006239002,1,"173711_real"
"173711",2018-02-20 09:00:00,-60.8355330746427,-62.467035433916,1,"173711_real"
"173711",2018-02-20 15:00:00,-60.8231959145841,-62.4697071168214,1,"173711_real"
"173711",2018-02-20 21:00:00,-60.849305487689,-62.4747069235687,1,"173711_real"
"173711",2018-02-21 03:00:00,-60.9343220482359,-62.4586373367254,1,"173711_real"
"173711",2018-02-21 09:00:00,-60.6989536206097,-62.4352668283819,1,"173711_real"
"173711",2018-02-21 15:00:00,-60.8370578915028,-62.4736570218928,1,"173711_real"
"173711",2018-02-21 21:00:00,-60.8438265754841,-62.4680693501659,1,"173711_real"
"173711",2018-02-22 03:00:00,-60.7952284638515,-62.4567633805516,1,"173711_real"
"173711",2018-02-22 09:00:00,-60.8095727502579,-62.4619759952821,1,"173711_real"
"173711",2018-02-22 15:00:00,-60.7858087025412,-62.4986635326175,1,"173711_real"
"173711",2018-02-22 21:00:00,-60.7821817222771,-62.5166790799286,1,"173711_real"
"173711",2018-02-23 03:00:00,-60.8130919599413,-62.4414277718262,1,"173711_real"
"173711",2018-02-23 09:00:00,-60.7979421077892,-62.4669091915853,1,"173711_real"
"173711",2018-02-23 15:00:00,-60.8374323246963,-62.4637214216167,1,"173711_real"
"173711",2018-02-23 21:00:00,-60.8307737628867,-62.4762493604478,1,"173711_real"
"173711",2018-02-24 03:00:00,-60.849182293103,-62.5123162290106,1,"173711_real"
"173711",2018-02-24 09:00:00,-60.8878485198631,-62.5803086669096,1,"173711_real"
"173711",2018-02-24 15:00:00,-60.7800111227075,-62.4557947656461,1,"173711_real"
"173711",2018-02-24 21:00:00,-60.8099159164358,-62.4794778580596,1,"173711_real"
"173711",2018-02-25 03:00:00,-60.8917970397786,-62.5001852243456,1,"173711_real"
"173711",2018-02-25 09:00:00,-60.8797456557509,-62.5246624852061,1,"173711_real"
"173711",2018-02-25 15:00:00,-60.8023556839726,-62.4712821690143,1,"173711_real"
"173711",2018-02-25 21:00:00,-60.7899870976728,-62.4609639621254,1,"173711_real"
"173711",2018-02-26 03:00:00,-60.8143578774091,-62.4623522789755,1,"173711_real"
"173711",2018-02-26 09:00:00,-60.8147843182572,-62.4825224634126,1,"173711_real"
"173711",2018-02-26 15:00:00,-60.8035640386813,-62.4808867145298,1,"173711_real"
"173711",2018-02-26 21:00:00,-60.8433412495119,-62.4983047948136,1,"173711_real"
"173711",2018-02-27 03:00:00,-60.8763858419372,-62.5085037254811,1,"173711_real"
"173711",2018-02-27 09:00:00,-60.8790433547692,-62.5061567696678,1,"173711_real"
"173711",2018-02-27 15:00:00,-60.79539429264,-62.4734330202159,1,"173711_real"
"173711",2018-02-27 21:00:00,-60.8412287643483,-62.4670727274088,1,"173711_real"
"173711",2018-02-28 03:00:00,-60.8493262610949,-62.4682412866996,1,"173711_real"
"173711",2018-02-28 09:00:00,-60.8461835023528,-62.4684251850752,1,"173711_real"
"173711",2018-02-28 15:00:00,-60.8413797650465,-62.4681394435205,1,"173711_real"
"173711",2018-02-28 21:00:00,-60.8395329975861,-62.4701193636538,1,"173711_real"
"173711",2018-03-01 03:00:00,-60.7260653057412,-62.4415064754443,1,"173711_real"
"173711",2018-03-01 09:00:00,-60.8044571571291,-62.4529307735923,1,"173711_real"
"173711",2018-03-01 15:00:00,-60.8015928135754,-62.4716542062398,1,"173711_real"
"173711",2018-03-01 21:00:00,-60.8153600411618,-62.4655085738707,1,"173711_real"
"173711",2018-03-02 03:00:00,-60.8205155254297,-62.462015607615,1,"173711_real"
"173711",2018-03-02 09:00:00,-60.81346908053,-62.4631815025922,1,"173711_real"
"173711",2018-03-02 15:00:00,-60.8154255256071,-62.4661479149328,1,"173711_real"
"173711",2018-03-02 21:00:00,-60.8161315910094,-62.4632502993401,1,"173711_real"
"173711",2018-03-03 03:00:00,-60.820687178997,-62.4739941759714,1,"173711_real"
"173711",2018-03-03 09:00:00,-60.8342001279316,-62.4889257311818,1,"173711_real"
"173711",2018-03-03 15:00:00,-60.7964962138144,-62.4732108534819,1,"173711_real"
"173711",2018-03-03 21:00:00,-60.8195008366618,-62.4844070026329,1,"173711_real"
"173711",2018-03-04 03:00:00,-60.8498690506612,-62.4993114495419,1,"173711_real"
"173711",2018-03-04 09:00:00,-60.8555122752536,-62.5028670230246,1,"173711_real"
"173711",2018-03-04 15:00:00,-60.7930840633537,-62.4751871446014,1,"173711_real"
"173711",2018-03-04 21:00:00,-60.7663387483035,-62.4697683864731,1,"173711_real"
"173711",2018-03-05 03:00:00,-61.0109653167146,-62.5315457678539,1,"173711_real"
"173711",2018-03-05 09:00:00,-60.8437780443391,-62.5076498888668,1,"173711_real"
"173711",2018-03-05 15:00:00,-60.7973377687458,-62.4451067305542,1,"173711_real"
"173711",2018-03-05 21:00:00,-60.8368919924289,-62.4111070285826,1,"173711_real"
"173711",2018-03-06 03:00:00,-61.1438926558915,-62.5071421449461,1,"173711_real"
"173711",2018-03-06 09:00:00,-61.226447594241,-62.5818673671989,1,"173711_real"
"173711",2018-03-06 15:00:00,-61.2860950791593,-62.7088764763591,1,"173711_real"
"173711",2018-03-06 21:00:00,-61.454589094031,-62.7247891114947,1,"173711_real"
"173711",2018-03-07 03:00:00,-61.442212148506,-62.6289888483187,1,"173711_real"
"173711",2018-03-07 09:00:00,-61.0435230458971,-62.5708052311953,1,"173711_real"
"173711",2018-03-07 15:00:00,-60.8081580614616,-62.4630091969891,1,"173711_real"
"173711",2018-03-07 21:00:00,-60.8057910375198,-62.4638339344059,1,"173711_real"
"173711",2018-03-08 03:00:00,-60.808608299574,-62.4521878870503,1,"173711_real"
"173711",2018-03-08 09:00:00,-60.7963690757945,-62.4591895904329,1,"173711_real"
"173711",2018-03-08 15:00:00,-60.8034034090696,-62.4625073388816,1,"173711_real"
"173711",2018-03-08 21:00:00,-60.7972995926464,-62.4544734545531,1,"173711_real"
"173711",2018-03-09 03:00:00,-60.7961064456347,-62.4483410776701,1,"173711_real"
"173711",2018-03-09 09:00:00,-60.8069116495667,-62.4569196481161,1,"173711_real"
"173711",2018-03-09 15:00:00,-60.8201130458638,-62.4799600409608,1,"173711_real"
"173711",2018-03-09 21:00:00,-60.8807731502615,-62.4903349711983,1,"173711_real"
"173711",2018-03-10 03:00:00,-60.9138954119586,-62.4976600148655,1,"173711_real"
"173711",2018-03-10 09:00:00,-60.8434232146889,-62.4982837844841,1,"173711_real"
"173711",2018-03-10 15:00:00,-60.7785776556127,-62.4715848993563,1,"173711_real"
"173711",2018-03-10 21:00:00,-60.7886888851956,-62.4753545659907,1,"173711_real"
"173711",2018-03-11 03:00:00,-60.7356010646891,-62.4226111883897,1,"173711_real"
"173711",2018-03-11 09:00:00,-60.4415693210056,-62.454814565107,1,"173711_real"
"173711",2018-03-11 15:00:00,-60.3272394772325,-62.5355343531777,1,"173711_real"
"173711",2018-03-11 21:00:00,-60.4851889753888,-62.5118481743988,1,"173711_real"
"173711",2018-03-12 03:00:00,-60.462380460669,-62.5064526770569,1,"173711_real"
"173711",2018-03-12 09:00:00,-60.5398235052541,-62.5100775629046,1,"173711_real"
"173711",2018-03-12 15:00:00,-60.5412059723526,-62.5390731363333,1,"173711_real"
"173711",2018-03-12 21:00:00,-60.5473665303978,-62.5537803203425,1,"173711_real"
"173711",2018-03-13 03:00:00,-60.5661709881898,-62.5589869429803,1,"173711_real"
"173711",2018-03-13 09:00:00,-60.5665762141467,-62.5471328793147,1,"173711_real"
"173711",2018-03-13 15:00:00,-60.6262346610784,-62.5223206718851,1,"173711_real"
"173711",2018-03-13 21:00:00,-60.8492844806626,-62.4608537360251,1,"173711_real"
"173711",2018-03-14 03:00:00,-60.8095455253037,-62.4402968016026,1,"173711_real"
"173711",2018-03-14 09:00:00,-60.8520469728645,-62.5220561807878,1,"173711_real"
"173711",2018-03-14 15:00:00,-60.7837372031329,-62.4819776402386,1,"173711_real"
"173711",2018-03-14 21:00:00,-60.7772374081661,-62.4875248492268,1,"173711_real"
"173711",2018-03-15 03:00:00,-60.9697004895553,-62.5214006274595,1,"173711_real"
"173711",2018-03-15 09:00:00,-61.0765677518246,-62.5526862563989,1,"173711_real"
"173711",2018-03-15 15:00:00,-60.8342461160519,-62.4967920078719,1,"173711_real"
"173711",2018-03-15 21:00:00,-60.8408062011773,-62.4675861975186,1,"173711_real"
"173711",2018-03-16 03:00:00,-60.97879526416,-62.5048027995969,1,"173711_real"
"173711",2018-03-16 09:00:00,-61.0505571238507,-62.53551930898,1,"173711_real"
"173711",2018-03-16 15:00:00,-60.8333740104395,-62.4919586715172,1,"173711_real"
"173711",2018-03-16 21:00:00,-60.7529842772705,-62.4565309671498,1,"173711_real"
"173711",2018-03-17 03:00:00,-60.8488369871713,-62.4556966953709,1,"173711_real"
"173711",2018-03-17 09:00:00,-61.0474630508067,-62.576163994739,1,"173711_real"
"173711",2018-03-17 15:00:00,-60.7976355069416,-62.4898266179989,1,"173711_real"
"173711",2018-03-17 21:00:00,-60.755714997039,-62.4541871472902,1,"173711_real"
"173711",2018-03-18 03:00:00,-61.1347336976889,-62.5266587803224,1,"173711_real"
"173711",2018-03-18 09:00:00,-61.0748824121549,-62.5023799130722,1,"173711_real"
"173711",2018-03-18 15:00:00,-60.7886907411136,-62.4284136537126,1,"173711_real"
"173711",2018-03-18 21:00:00,-60.8021132852397,-62.4291575750929,1,"173711_real"
"173711",2018-03-19 03:00:00,-60.8710068262825,-62.4520353135028,1,"173711_real"
"173711",2018-03-19 09:00:00,-60.8318840505894,-62.4608529349969,1,"173711_real"
"173711",2018-03-19 15:00:00,-60.8357522466697,-62.4843598127556,1,"173711_real"
"173711",2018-03-19 21:00:00,-60.8405830125659,-62.4717229381946,1,"173711_real"
"173711",2018-03-20 03:00:00,-60.8033850464284,-62.4211072922308,1,"173711_real"
"173711",2018-03-20 09:00:00,-60.4313988022241,-62.4115826288412,1,"173711_real"
"173711",2018-03-20 15:00:00,-60.3347911186864,-62.4616879804311,1,"173711_real"
"173711",2018-03-20 21:00:00,-60.3431491190615,-62.491430178059,1,"173711_real"
"173711",2018-03-21 03:00:00,-60.5279570755799,-62.4040205698774,1,"173711_real"
"173711",2018-03-21 09:00:00,-60.5341992294894,-62.5046156069088,1,"173711_real"
"173711",2018-03-21 15:00:00,-60.4631207622269,-62.5375582383521,1,"173711_real"
"173711",2018-03-21 21:00:00,-60.7894183790921,-62.4811015618181,1,"173711_real"
"173711",2018-03-22 03:00:00,-60.6721021179225,-62.437273406337,1,"173711_real"
"173711",2018-03-22 09:00:00,-60.737800986519,-62.4462136227134,1,"173711_real"
"173711",2018-03-22 15:00:00,-60.7996794094627,-62.4763580989908,1,"173711_real"
"173711",2018-03-22 21:00:00,-60.8003176677947,-62.4684717219908,1,"173711_real"
"173711",2018-03-23 03:00:00,-61.0692462255126,-62.5272540025842,1,"173711_real"
"173711",2018-03-23 09:00:00,-61.1364417554363,-62.5256045636145,1,"173711_real"
"173711",2018-03-23 15:00:00,-60.8341642106637,-62.5162924113261,1,"173711_real"
"173711",2018-03-23 21:00:00,-60.7910089731858,-62.4683235116054,1,"173711_real"
"173711",2018-03-24 03:00:00,-61.0271911631258,-62.4796182855052,1,"173711_real"
"173711",2018-03-24 09:00:00,-60.9891047217042,-62.5261180547222,1,"173711_real"
"173711",2018-03-24 15:00:00,-60.7926477892116,-62.4725524314545,1,"173711_real"
"173711",2018-03-24 21:00:00,-60.7049431337122,-62.4202274568242,1,"173711_real"
"173711",2018-03-25 04:00:00,-61.0883180113352,-62.5233635225101,1,"173711_real"
"173711",2018-03-25 10:00:00,-60.969412021975,-62.5470032847513,1,"173711_real"
"173711",2018-03-25 16:00:00,-60.8416102457268,-62.4945295073228,1,"173711_real"
"173711",2018-03-25 22:00:00,-60.8184788688173,-62.461800610775,1,"173711_real"
"173711",2018-03-26 04:00:00,-61.0733516009478,-62.5121378689764,1,"173711_real"
"173711",2018-03-26 10:00:00,-60.8989239734469,-62.5236259884793,1,"173711_real"
"173711",2018-03-26 16:00:00,-60.7759651988505,-62.4557692438114,1,"173711_real"
"173711",2018-03-26 22:00:00,-60.8670690084888,-62.4858585342703,1,"173711_real"
"173711",2018-03-27 04:00:00,-61.1576500279483,-62.5225830825516,1,"173711_real"
"173711",2018-03-27 10:00:00,-60.9356356827278,-62.5495929519123,1,"173711_real"
"173711",2018-03-27 16:00:00,-60.7806182143686,-62.4597737068755,1,"173711_real"
"173711",2018-03-27 22:00:00,-60.7969939808247,-62.4609719581634,1,"173711_real"
"173711",2018-03-28 04:00:00,-60.5571523864529,-62.4237136308812,1,"173711_real"
"173711",2018-03-28 10:00:00,-60.389853388231,-62.4787859581035,1,"173711_real"
"173711",2018-03-28 16:00:00,-60.3392561222886,-62.4588645506358,1,"173711_real"
"173711",2018-03-28 22:00:00,-60.3084272743413,-62.4757993184077,1,"173711_real"
"173711",2018-03-29 04:00:00,-60.2596892117921,-62.5026398272782,1,"173711_real"
"173711",2018-03-29 10:00:00,-60.2212718286663,-62.5237559419607,1,"173711_real"
"173711",2018-03-29 16:00:00,-60.2186390850763,-62.525092718134,1,"173711_real"
"173711",2018-03-29 22:00:00,-60.2858465659228,-62.4878205300026,1,"173711_real"
"173711",2018-03-30 04:00:00,-60.6160477006623,-62.4094627841126,1,"173711_real"
"173711",2018-03-30 10:00:00,-60.6048098096064,-62.4382145865441,1,"173711_real"
"173711",2018-03-30 16:00:00,-60.7318340893412,-62.4797822050097,1,"173711_real"
"173711",2018-03-30 22:00:00,-60.4813381352724,-62.4886022774202,1,"173711_real"
"173711",2018-03-31 04:00:00,-60.5922616575078,-62.3969699429475,1,"173711_real"
"173711",2018-03-31 10:00:00,-60.755578300342,-62.4706636362214,1,"173711_real"
"173711",2018-03-31 16:00:00,-60.8044050322109,-62.4640335164326,1,"173711_real"
"173711",2018-03-31 22:00:00,-60.8050011255295,-62.4656770876252,1,"173711_real"
"173711",2018-04-01 04:00:00,-60.8057436927345,-62.4651851236714,1,"173711_real"
"173711",2018-04-01 10:00:00,-60.8062120943144,-62.4542838517453,1,"173711_real"
"173711",2018-04-01 16:00:00,-60.7916736398557,-62.4760428753491,1,"173711_real"
"173711",2018-04-01 22:00:00,-60.7732117240663,-62.4862842815343,1,"173711_real"
"173711",2018-04-02 04:00:00,-60.7551839133893,-62.4966435985672,1,"173711_real"
"173711",2018-04-02 10:00:00,-60.7467318693162,-62.501709988691,1,"173711_real"
"173711",2018-04-02 16:00:00,-60.7606082267041,-62.4940789681519,1,"173711_real"
"173711",2018-04-02 22:00:00,-60.7878659982486,-62.4591034305076,1,"173711_real"
"173711",2018-04-03 04:00:00,-61.0280227743141,-62.5112583300937,1,"173711_real"
"173711",2018-04-03 10:00:00,-60.8362131159814,-62.5043919190621,1,"173711_real"
"173711",2018-04-03 16:00:00,-60.8165804651827,-62.4671421670069,1,"173711_real"
"173711",2018-04-03 22:00:00,-60.7466797395443,-62.4810817763113,1,"173711_real"
"173711",2018-04-04 04:00:00,-60.6023561552934,-62.4569547819752,1,"173711_real"
"173711",2018-04-04 10:00:00,-60.5002528930813,-62.489483430334,1,"173711_real"
"173711",2018-04-04 16:00:00,-60.4841607705806,-62.4967320269203,1,"173711_real"
"173711",2018-04-04 22:00:00,-60.635573049707,-62.5003465333922,1,"173711_real"
"173711",2018-04-05 04:00:00,-60.5913927530576,-62.469843195145,1,"173711_real"
"173711",2018-04-05 10:00:00,-60.4843298263452,-62.5122432790412,1,"173711_real"
"173711",2018-04-05 16:00:00,-60.4523841860348,-62.5445043196014,1,"173711_real"
"173711",2018-04-05 22:00:00,-60.5736861037584,-62.5286923433274,1,"173711_real"
"173711",2018-04-06 04:00:00,-60.5604713074971,-62.4508848922941,1,"173711_real"
"173711",2018-04-06 10:00:00,-60.5546195012976,-62.5492822368228,1,"173711_real"
"173711",2018-04-06 16:00:00,-60.5129034532188,-62.547503461367,1,"173711_real"
"173711",2018-04-06 22:00:00,-60.3218313416748,-62.5379053475115,1,"173711_real"
"173711",2018-04-07 04:00:00,-60.4584691884653,-62.4840935398169,1,"173711_real"
"173711",2018-04-07 10:00:00,-60.4527813461953,-62.5588411287976,1,"173711_real"
"173711",2018-04-07 16:00:00,-60.5218373652229,-62.5627121705898,1,"173711_real"
"173711",2018-04-07 22:00:00,-60.501223695,-62.5581154642858,1,"173711_real"
"173711",2018-04-08 04:00:00,-60.4549403282366,-62.5203930337186,1,"173711_real"
"173711",2018-04-08 10:00:00,-60.4516631998955,-62.5261396373911,1,"173711_real"
"173711",2018-04-08 16:00:00,-60.4139367155356,-62.5524549936175,1,"173711_real"
"173711",2018-04-08 22:00:00,-60.3841274381898,-62.5759043944557,1,"173711_real"
"173711",2018-04-09 04:00:00,-60.5825055488721,-62.4658622289162,1,"173711_real"
"173711",2018-04-09 10:00:00,-60.8146785463026,-62.4755541989021,1,"173711_real"
"173711",2018-04-09 16:00:00,-60.8191557372283,-62.4615535874587,1,"173711_real"
"173711",2018-04-09 22:00:00,-60.8199630711601,-62.4619209282889,1,"173711_real"
"173711",2018-04-10 04:00:00,-60.7295983683257,-62.3610830836276,1,"173711_real"
"173711",2018-04-10 10:00:00,-60.8622309817538,-62.4855795178358,1,"173711_real"
"173711",2018-04-10 16:00:00,-60.7686190237705,-62.4905757392978,1,"173711_real"
"173711",2018-04-10 22:00:00,-60.7611996675435,-62.4995098018643,1,"173711_real"
"173711",2018-04-11 04:00:00,-60.7513354688222,-62.3488012902751,1,"173711_real"
"173711",2018-04-11 10:00:00,-60.8311540420379,-62.4507975800076,1,"173711_real"
"173711",2018-04-11 16:00:00,-60.7809761809672,-62.4856819815799,1,"173711_real"
"173711",2018-04-11 22:00:00,-60.770678240924,-62.5009336986443,1,"173711_real"
