Name,Day,Time,Date,lc,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
180842,14-May-19,7:18:02,2019-05-14 07:18:02,G,8,,46,2,0,7,-62.4348,-60.7224,18:00.7,FastGPS,-62.4348,-60.7224,,1,4.1,-1.3,,,,15,31,22594,,,,26,6556,,,,23,9091,,,,4,7350,,,,29,24926,,,,21,1544,,,,5,22730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,8:38:00,2019-05-14 08:38:00,G,14,,47,3,0,5,-62.4419,-60.6806,37:58.7,FastGPS,-62.4419,-60.6806,,,0.7,-1.3,,,,15,5,10481,,,,26,24010,,,,16,859,,,,29,24688,,,,21,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,10:15:15,2019-05-14 10:15:15,G,6,,48,,0,9,-62.4817,-60.7024,15:15.2,FastGPS,-62.4817,-60.7024,,,15.5,0.2,,,,15,7,10408,,,,27,21307,,,,16,16887,,,,10,10108,,,,26,9639,,,,13,26061,,,,20,2938,,,,8,8338,,,,21,13538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,11:15:39,2019-05-14 11:15:39,G,4,,49,5,0,7,-62.4858,-60.7064,15:39.2,FastGPS,-62.4858,-60.7064,,,24.2,0.2,,,,15,15,1167,,,,21,13809,,,,10,23793,,,,20,26043,,,,27,21512,,,,8,14842,,,,18,31547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,12:33:00,2019-05-14 12:33:00,G,4,,50,6,0,6,-62.4831,-60.7149,33:00.2,FastGPS,-62.4831,-60.7149,,,3.7,0.2,,,,15,8,25864,,,,10,29306,,,,27,32659,,,,18,21622,,,,15,21188,,,,11,27407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,13:49:18,2019-05-14 13:49:18,G,16,,51,7,0,4,-62.4909,-60.5106,11:59.8,FastGPS,-62.4899,-60.7052,,,1.1,-1.2,,,,15,10,29304,,,,28,10044,,,,1,32734,,,,11,2819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,15:41:05,2019-05-14 15:41:05,G,6,,52,,0,9,-62.4828,-60.7176,41:03.7,FastGPS,-62.4828,-60.7176,,,6.6,-1.2,,,,15,1,16845,,,,17,15138,,,,11,11402,,,,18,18453,,,,3,7580,,,,19,12504,,,,22,15998,,,,23,5968,,,,31,2869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,16:58:03,2019-05-14 16:58:03,G,4,,53,11,0,7,-62.4859,-60.7182,58:01.7,FastGPS,-62.4859,-60.7182,,,8.1,-1.2,,,,15,31,14835,,,,23,18054,,,,22,4569,,,,17,2889,,,,1,1052,,,,3,23294,,,,9,27266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,17:59:44,2019-05-14 17:59:44,G,6,,54,11,0,7,-62.4859,-60.7228,59:42.7,FastGPS,-62.4859,-60.7228,,1,1.9,-1.3,,,,15,22,15003,,,,26,20819,,,,4,3112,,,,9,7715,,,,6,13244,,,,3,4662,,,,23,19870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,19:18:57,2019-05-14 19:18:57,G,6,,55,12,0,6,-62.4847,-60.7244,18:57.3,FastGPS,-62.4847,-60.7244,,,4,0.3,,,,15,7,10170,,,,23,28604,,,,3,19575,,,,16,27750,,,,30,15977,,,,9,32354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,20:20:24,2019-05-14 20:20:24,G,6,,56,12,0,6,-62.4847,-60.7199,20:24.2,FastGPS,-62.4847,-60.7199,,,6.5,0.3,,,,15,23,31371,,,,16,5892,,,,30,11353,,,,5,22817,,,,9,63,,,,7,32450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,22:07:00,2019-05-14 22:07:00,G,8,,57,15,0,8,-62.4944,-60.6888,07:00.2,FastGPS,-62.4944,-60.6888,,1,6.8,0.3,,,,15,9,17329,,,,5,21598,,,,13,23824,,,,7,10074,,,,4,22729,,,,28,28810,,,,30,28655,,,,15,27656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,14-May-19,23:09:39,2019-05-14 23:09:39,G,6,,58,,0,9,-62.4991,-60.6663,09:39.3,FastGPS,-62.4991,-60.6663,,,7.1,0.3,,,,15,7,31086,,,,15,26786,,,,20,2512,,,,8,15158,,,,27,13410,,,,11,19545,,,,30,15568,,,,28,7101,,,,13,20690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,0:20:02,2019-05-15 00:20:02,G,2,,59,,0,9,-62.5037,-60.6283,20:02.2,FastGPS,-62.5037,-60.6283,,,7,0.3,,,,15,8,14456,,,,30,5370,,,,18,6409,,,,11,1546,,,,1,752,,,,10,25379,,,,17,12824,,,,13,31047,,,,28,28670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,1:35:57,2019-05-15 01:35:57,G,8,,60,16,0,7,-62.5069,-60.6067,35:55.7,FastGPS,-62.5069,-60.6067,,,4.6,-1.2,,,,15,19,12814,,,,28,29878,,,,12,14361,,,,15,5799,,,,1,10476,,,,17,16378,,,,13,3994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,2:36:40,2019-05-15 02:36:40,G,4,,61,,0,9,-62.5076,-60.5674,36:38.8,FastGPS,-62.5076,-60.5674,,,17.7,-1.2,,,,15,17,7004,,,,6,29242,,,,1,18536,,,,28,940,,,,32,8984,,,,19,15160,,,,12,22918,,,,24,17770,,,,22,19237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,3:38:13,2019-05-15 03:38:13,G,4,,62,,0,9,-62.4989,-60.5243,38:13.3,FastGPS,-62.4989,-60.5243,,,13.9,0.3,,,,15,17,22647,,,,14,1093,,,,32,25420,,,,19,28797,,,,12,31380,,,,6,8834,,,,25,21256,,,,3,19103,,,,22,31985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,4:38:46,2019-05-15 04:38:46,G,2,,63,16,0,8,-62.4913,-60.5102,38:46.3,FastGPS,-62.4913,-60.5102,,,9.7,0.3,,,,15,29,27406,,,,12,30598,,,,32,9842,,,,14,17486,,,,31,8040,,,,24,27206,,,,2,28380,,,,25,21624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,5:41:16,2019-05-15 05:41:16,G,4,,64,16,0,5,-62.4917,-60.5143,41:16.2,FastGPS,-62.4917,-60.5143,,,0.7,0.2,,,,15,29,15760,,,,12,22162,,,,2,504,,,,31,27062,,,,5,20740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,7:12:01,2019-05-15 07:12:01,G,2,,65,18,0,6,-62.4928,-60.5069,11:59.7,FastGPS,-62.4928,-60.5069,,,7.7,-1.2,,,,15,31,20250,,,,23,7008,,,,16,22132,,,,26,26228,,,,29,20090,,,,5,14236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,8:12:01,2019-05-15 08:12:01,G,2,,66,18,0,4,-62.4909,-60.5106,11:59.8,FastGPS,-62.4909,-60.5106,,,0.2,-1.2,,,,15,29,15572,,,,21,8242,,,,26,1729,,,,31,31665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,9:12:26,2019-05-15 09:12:26,G,8,,67,18,0,5,-62.4898,-60.5172,12:24.7,FastGPS,-62.4898,-60.5172,,,3.6,-1.3,,,,15,29,27883,,,,7,14997,,,,10,14378,,,,26,358,,,,16,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,10:15:11,2019-05-15 10:15:11,G,4,,68,18,0,7,-62.4901,-60.5166,15:11.2,FastGPS,-62.4901,-60.5166,,,5.4,0.2,,,,15,7,9346,,,,15,10348,,,,27,5551,,,,13,2006,,,,30,10950,,,,21,12342,,,,20,18513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,13:59:53,2019-05-15 13:59:53,G,2,,70,24,0,6,-62.4897,-60.5175,59:51.8,FastGPS,-62.4897,-60.5175,,,9.4,-1.2,,,,15,22,7886,,,,32,2251,,,,14,11989,,,,8,31096,,,,11,11462,,,,1,8408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,16:38:00,2019-05-15 16:38:00,G,6,,72,,0,9,-62.4902,-60.5192,38:00.2,FastGPS,-62.4902,-60.5192,,,9.6,0.3,,,,15,31,29254,,,,23,6834,,,,14,12658,,,,22,27630,,,,11,24554,,,,3,13273,,,,1,14491,,,,9,27802,,,,18,16152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,18:08:40,2019-05-15 18:08:40,G,2,,73,,0,9,-62.4899,-60.5184,08:38.8,FastGPS,-62.4899,-60.5184,,1,7.1,-1.2,,,,15,3,5176,,,,9,28900,,,,22,1048,,,,6,27120,,,,4,4197,,,,23,566,,,,7,3186,,,,2,28435,,,,16,1790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,19:29:12,2019-05-15 19:29:12,G,6,,74,29,0,7,-62.49,-60.5191,29:12.3,FastGPS,-62.49,-60.5191,,,6.6,0.3,,,,15,7,24371,,,,5,25301,,,,2,9780,,,,30,12936,,,,23,7622,,,,6,16994,,,,9,28596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,20:29:30,2019-05-15 20:29:30,G,4,,75,29,0,6,-62.4899,-60.5193,29:30.3,FastGPS,-62.4899,-60.5193,,,17.8,0.3,,,,15,23,13521,,,,16,31054,,,,27,3784,,,,5,2462,,,,26,4411,,,,7,23654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,21:32:21,2019-05-15 21:32:21,G,2,,76,29,0,6,-62.4895,-60.5188,32:19.7,FastGPS,-62.4895,-60.5188,,1,2.9,-1.3,,,,15,13,14878,,,,5,979,,,,30,21249,,,,4,11094,,,,7,4904,,,,28,6555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,15-May-19,22:32:00,2019-05-15 22:32:00,G,2,,77,29,0,8,-62.4899,-60.5192,32:00.3,FastGPS,-62.4899,-60.5192,,1,6.7,0.3,,,,15,7,8851,,,,4,3199,,,,8,9622,,,,28,9383,,,,27,22442,,,,13,18195,,,,30,12820,,,,21,7947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,0:05:49,2019-05-16 00:05:49,G,4,,78,31,0,5,-62.4899,-60.5186,05:49.3,FastGPS,-62.4899,-60.5186,,,2.7,0.3,,,,15,17,9754,,,,15,24838,,,,30,27822,,,,11,6232,,,,13,29826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,1:08:49,2019-05-16 01:08:49,G,2,,79,31,0,4,-62.488,-60.5162,5/15/2019 9:41,SR,-62.4884,-60.5204,,,0.9,-1.1,,,,15,15,4459,,,,17,6900,,,,13,14263,,,,24,12136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,2:10:22,2019-05-16 02:10:22,G,8,,80,31,0,7,-62.49,-60.5184,10:20.8,FastGPS,-62.49,-60.5184,,,5.2,-1.2,,,,15,17,14913,,,,1,6633,,,,28,28318,,,,15,13050,,,,12,21042,,,,19,10292,,,,13,27431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,3:10:01,2019-05-16 03:10:01,G,6,,81,31,0,4,-62.488,-60.5162,5/15/2019 9:41,SR,-62.4896,-60.518,,,0.5,-1.2,,,,15,17,14604,,,,32,3660,,,,2,30893,,,,24,31336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,5:28:47,2019-05-16 05:28:47,G,2,,83,32,0,6,-62.4897,-60.5182,28:47.3,FastGPS,-62.4897,-60.5182,,,8.1,0.3,,,,15,23,27292,,,,31,18744,,,,12,23314,,,,6,4680,,,,2,11486,,,,29,32392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,7:35:06,2019-05-16 07:35:06,G,2,,85,32,0,7,-62.4889,-60.5237,35:06.3,FastGPS,-62.4889,-60.5237,,1,4.4,0.3,,,,15,5,15200,,,,29,25278,,,,25,21372,,,,4,10115,,,,31,2926,,,,21,27634,,,,2,14066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,9:37:30,2019-05-16 09:37:30,G,6,,87,32,0,5,-62.4899,-60.5259,37:28.8,FastGPS,-62.4899,-60.5259,,,3.4,-1.2,,,,15,15,300,,,,29,12024,,,,26,1766,,,,13,4162,,,,10,13208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,11:03:23,2019-05-16 11:03:23,G,2,,88,33,0,5,-62.4889,-60.5242,03:23.3,FastGPS,-62.4889,-60.5242,,,4.6,0.3,,,,15,15,30753,,,,13,32255,,,,21,25969,,,,10,7453,,,,20,21448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,12:13:02,2019-05-16 12:13:02,G,2,,89,33,0,8,-62.4891,-60.524,13:00.8,FastGPS,-62.4891,-60.524,,,12,-1.2,,,,15,10,20336,,,,32,1070,,,,8,5588,,,,27,13468,,,,18,26983,,,,1,17586,,,,20,16278,,,,11,31116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,13:13:14,2019-05-16 13:13:14,G,4,,90,33,0,8,-62.4893,-60.5239,13:12.8,FastGPS,-62.4893,-60.5239,,,9.7,-1.2,,,,15,32,9688,,,,10,9214,,,,14,4010,,,,18,31480,,,,27,26492,,,,11,11041,,,,20,4554,,,,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,14:13:00,2019-05-16 14:13:00,G,2,,91,33,0,6,-62.4892,-60.5242,12:58.7,FastGPS,-62.4892,-60.5242,,,1.4,-1.2,,,,15,32,27768,,,,14,7886,,,,18,15173,,,,1,4053,,,,22,26795,,,,17,24569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,15:14:11,2019-05-16 15:14:11,G,2,,92,33,0,8,-62.4893,-60.5248,14:09.8,FastGPS,-62.4893,-60.5248,,,3.5,-1.2,,,,15,32,14320,,,,31,30168,,,,12,23076,,,,18,3837,,,,11,26422,,,,14,10666,,,,25,7805,,,,22,28996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,16:16:40,2019-05-16 16:16:40,G,2,,93,,0,9,-62.4896,-60.5237,16:39.3,FastGPS,-62.4896,-60.5237,,,27.1,-0.7,,,,15,17,20009,,,,23,28631,,,,19,24869,,,,1,6912,,,,6,1013,,,,18,19770,,,,11,22320,,,,14,12009,,,,3,5694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,18:47:26,2019-05-16 18:47:26,G,4,,95,33,0,7,-62.4893,-60.5247,47:26.3,FastGPS,-62.4893,-60.5247,,1,4.8,0.3,,,,15,7,27864,,,,6,4666,,,,4,30106,,,,23,15390,,,,9,31777,,,,3,24646,,,,2,2865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,19:47:27,2019-05-16 19:47:27,G,2,,96,33,0,8,-62.4894,-60.5238,47:25.8,FastGPS,-62.4894,-60.5238,,1,3,-1.2,,,,15,5,23962,,,,29,23456,,,,7,2375,,,,2,29018,,,,4,24647,,,,9,24451,,,,30,26172,,,,26,8234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,20:55:15,2019-05-16 20:55:15,G,2,,97,33,0,5,-62.4889,-60.5246,55:13.8,FastGPS,-62.4889,-60.5246,,,12.5,-1.2,,,,15,16,16300,,,,27,22224,,,,5,14217,,,,9,14850,,,,7,13312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,16-May-19,23:21:01,2019-05-16 23:21:01,G,10,,99,33,0,7,-62.4892,-60.5243,20:59.8,FastGPS,-62.4892,-60.5243,,,16.6,-1.2,,,,15,7,26572,,,,11,28048,,,,30,10890,,,,15,7270,,,,5,29821,,,,28,9768,,,,8,9032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,17-May-19,0:37:30,2019-05-17 00:37:30,G,6,,100,34,0,7,-62.4894,-60.5245,37:28.8,FastGPS,-62.4894,-60.5245,,,14.7,-1.2,,,,15,15,4843,,,,10,19884,,,,13,12868,,,,20,21195,,,,17,10208,,,,24,13243,,,,19,29462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,17-May-19,1:39:42,2019-05-17 01:39:42,G,8,,101,34,0,8,-62.4897,-60.527,39:42.3,FastGPS,-62.4897,-60.527,,,13.1,0.3,,,,15,28,14291,,,,18,2173,,,,17,1784,,,,24,808,,,,10,17368,,,,1,16218,,,,19,15806,,,,15,4222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,17-May-19,4:53:44,2019-05-17 04:53:44,G,2,,103,36,0,5,-62.488,-60.5328,53:42.8,FastGPS,-62.488,-60.5328,,,3.8,-1.2,,,,15,29,13740,,,,12,21956,,,,6,9614,,,,2,8028,,,,19,19130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,17-May-19,10:14:45,2019-05-17 10:14:45,G,4,,106,36,0,8,-62.4891,-60.5333,14:44.3,FastGPS,-62.4891,-60.5333,,,22.6,-0.7,,,,15,10,24874,,,,21,17790,,,,20,24248,,,,26,19938,,,,15,13354,,,,16,20009,,,,27,15890,,,,7,17156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,17-May-19,14:46:08,2019-05-17 14:46:08,G,2,,107,,0,9,-62.5086,-60.6878,46:08.3,FastGPS,-62.5086,-60.6878,,,8.3,0.3,,,,15,17,27981,,,,32,3556,,,,14,25508,,,,10,10050,,,,1,1532,,,,22,18838,,,,19,11388,,,,31,25648,,,,11,10691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,17-May-19,17:35:14,2019-05-17 17:35:14,G,2,,109,39,0,6,-62.4859,-60.7073,35:12.8,FastGPS,-62.4859,-60.7073,,,14.7,-1.2,,,,15,31,5428,,,,22,28429,,,,26,5862,,,,3,1278,,,,9,19268,,,,23,2169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,17-May-19,21:55:58,2019-05-17 21:55:58,G,2,,112,44,0,8,-62.4856,-60.7067,55:58.3,FastGPS,-62.4856,-60.7067,,1,4.9,0.3,,,,15,7,28828,,,,15,22346,,,,8,12200,,,,13,17458,,,,4,8256,,,,21,16856,,,,27,30466,,,,9,1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,17-May-19,23:14:44,2019-05-17 23:14:44,G,8,,113,45,0,7,-62.486,-60.7086,14:42.8,FastGPS,-62.486,-60.7086,,,16.2,-1.2,,,,15,8,12267,,,,15,1702,,,,7,3448,,,,13,21068,,,,30,16724,,,,28,4942,,,,5,7315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,18-May-19,0:15:04,2019-05-18 00:15:04,G,6,,114,45,0,7,-62.4853,-60.7065,15:02.8,FastGPS,-62.4853,-60.7065,,,6.3,-1.2,,,,15,11,12824,,,,30,13142,,,,10,16358,,,,28,28922,,,,15,171,,,,20,29003,,,,17,21066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,18-May-19,1:16:31,2019-05-18 01:16:31,G,2,,115,45,0,8,-62.4849,-60.7078,16:29.8,FastGPS,-62.4849,-60.7078,,,5.4,-1.2,,,,15,17,27656,,,,28,18040,,,,10,4424,,,,18,22970,,,,11,11010,,,,19,15502,,,,1,29396,,,,24,9886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,18-May-19,2:17:19,2019-05-18 02:17:19,G,6,,116,45,0,7,-62.4856,-60.706,17:19.3,FastGPS,-62.4856,-60.706,,,7.5,0.3,,,,15,12,1122,,,,17,20321,,,,32,22551,,,,1,2129,,,,24,18230,,,,22,1868,,,,28,5746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,18-May-19,3:52:31,2019-05-18 03:52:31,G,4,,117,,0,9,-62.4857,-60.7059,52:31.3,FastGPS,-62.4857,-60.7059,,,12.6,0.3,,,,15,32,26650,,,,22,18776,,,,19,1572,,,,17,15767,,,,12,11468,,,,6,11976,,,,14,15016,,,,25,1927,,,,3,20254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180842,18-May-19,4:54:22,2019-05-18 04:54:22,G,2,,118,47,0,8,-62.483,-60.7018,54:20.8,FastGPS,-62.483,-60.7018,,,13.1,-1.2,,,,15,31,19360,,,,6,14898,,,,14,25400,,,,12,28166,,,,2,30726,,,,29,14778,,,,25,9464,,,,32,18970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
